path_id,surplus_bin,final_target_kg,final_inventory_kg,final_surplus_kg,first_positive_inventory_hour,first_25pct_target_hour,first_50pct_target_hour,first_75pct_target_hour,first_100pct_target_hour,stable_100pct_target_hour,arrival_stage,final_intensity,final_location,peak_observed_operating_intensity,max_hypothetical_target_from_observed_operating_states_kg,hypothetical_target_drop_to_final_kg,operating_location_changed,risk_later_weakened_signal,HTT_last24h_kg,mechanism_signal_count,mechanism_signals,interpretation_limit,total_inventory_minus24h_kg,inventory_minus_target_minus24h_kg,production_minus24h_kg,HTT_minus24h_kg,ordinary_shortage_minus24h_kg,storm_intensity_minus24h,storm_location_minus24h,system_electrolyzer_utilization_minus24h,inventory_site1_minus24h_kg,gap_site1_minus24h_kg,inventory_site2_minus24h_kg,gap_site2_minus24h_kg,inventory_site3_minus24h_kg,gap_site3_minus24h_kg,inventory_site4_minus24h_kg,gap_site4_minus24h_kg,total_inventory_minus16h_kg,inventory_minus_target_minus16h_kg,production_minus16h_kg,HTT_minus16h_kg,ordinary_shortage_minus16h_kg,storm_intensity_minus16h,storm_location_minus16h,system_electrolyzer_utilization_minus16h,inventory_site1_minus16h_kg,gap_site1_minus16h_kg,inventory_site2_minus16h_kg,gap_site2_minus16h_kg,inventory_site3_minus16h_kg,gap_site3_minus16h_kg,inventory_site4_minus16h_kg,gap_site4_minus16h_kg,total_inventory_minus8h_kg,inventory_minus_target_minus8h_kg,production_minus8h_kg,HTT_minus8h_kg,ordinary_shortage_minus8h_kg,storm_intensity_minus8h,storm_location_minus8h,system_electrolyzer_utilization_minus8h,inventory_site1_minus8h_kg,gap_site1_minus8h_kg,inventory_site2_minus8h_kg,gap_site2_minus8h_kg,inventory_site3_minus8h_kg,gap_site3_minus8h_kg,inventory_site4_minus8h_kg,gap_site4_minus8h_kg,total_inventory_minus4h_kg,inventory_minus_target_minus4h_kg,production_minus4h_kg,HTT_minus4h_kg,ordinary_shortage_minus4h_kg,storm_intensity_minus4h,storm_location_minus4h,system_electrolyzer_utilization_minus4h,inventory_site1_minus4h_kg,gap_site1_minus4h_kg,inventory_site2_minus4h_kg,gap_site2_minus4h_kg,inventory_site3_minus4h_kg,gap_site3_minus4h_kg,inventory_site4_minus4h_kg,gap_site4_minus4h_kg,total_inventory_t0h_kg,inventory_minus_target_t0h_kg,production_t0h_kg,HTT_t0h_kg,ordinary_shortage_t0h_kg,storm_intensity_t0h,storm_location_t0h,system_electrolyzer_utilization_t0h,inventory_site1_t0h_kg,gap_site1_t0h_kg,inventory_site2_t0h_kg,gap_site2_t0h_kg,inventory_site3_t0h_kg,gap_site3_t0h_kg,inventory_site4_t0h_kg,gap_site4_t0h_kg
7932,>200 kg,11.1833565999,491.731452255,480.548095655,-39,-39,-39,-39,-39,-39,5,4,7,4,11.1833565999,-3.5527136788e-14,True,False,32.8399252487,3,EARLY_INVENTORY_BUILD_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",302.134475204,290.951118604,15.015,0,0,3,7,1,114.332437884,0,81.5037901125,0,47.3229194459,0,58.9753277609,0,352.335386323,341.152029723,15.015,0,0,3,7,1,143.444557045,0,92.3081379386,0,43.3591104935,0,73.2235808462,0,431.104458186,419.921101586,12.675,0,0,3,7,0.844155844156,175.405355962,0,110.862175206,0,55.7746185518,0,89.0623084666,0,464.982078561,453.798721961,15.015,0,0,4,7,1,195.846979671,0,146.455010317,0,27.5809123844,0,95.0991761878,0,491.731452255,480.548095655,15.015,0,0,4,7,1,207.144745413,0,152.831407833,0,32.5799712484,0,99.1753277609,0
7946,50-100 kg,180.836278269,275.727409557,94.8911312878,-39,-39,-39,-39,-38,-38,5,3,4,3,180.565756528,-0.27052174083,True,False,22.2477984646,3,EARLY_INVENTORY_BUILD_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",184.939475204,4.10319693502,0,0,0,2,1,0,67.5324378844,3.3453016791,50.3037901125,0,28.6029194459,0,38.5003277609,0.776327204434,254.111343625,73.2750653561,15.015,0,0,3,2,1,96.6445570449,0,72.8081379386,0,31.9100677951,0,52.7485808462,0,335.220415487,154.384137218,15.015,0,0,3,1,1,128.605355962,0,78.7644350807,0,37.0155175137,0,90.8351069312,0,309.038035862,128.201757594,0,0,0,2,2,0,118.234672143,0,73.329652472,0,32.301736595,0,85.1719746524,0,275.727409557,94.8911312878,0,0,0,2,2,0,106.132437884,0,64.1060499875,0,27.9407954591,0,77.5481262255,0
7962,>200 kg,58.1956878969,304.969475204,246.773787307,-39,-39,-39,-39,-39,-39,5,3,5,3,180.836278269,122.640590372,True,True,48.6815206751,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",184.939475204,126.743787307,0,0,0,2,2,0,67.5324378844,0,50.3037901125,0,28.6029194459,0,38.5003277609,0,163.233409272,105.037721375,15.015,0,0,2,3,1,61.5445570449,0,45.5081379386,0,20.9821334423,0,35.1985808462,0,244.342481134,186.146793238,15.015,0,0,3,5,1,103.911631227,0,49.4492904448,0,24.7161666292,0,66.2653928338,0,278.22010151,220.024413613,15.015,0,0,3,4,1,138.463371428,0,45.594119736,0,29.3623857105,0,64.8002246351,0,304.969475204,246.773787307,15.015,0,0,3,4,1,151.285874192,0,51.9705172516,0,32.8367075517,0,68.8763762082,0
7973,>200 kg,142.923283799,452.415415487,309.492131688,-31,-31,-31,-31,-31,-31,4,3,1,3,180.565756528,37.6424727289,True,True,34.3262962042,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,98.5841973354,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,5.68863150142,302.134475204,159.211191405,15.015,0,0,3,3,1,114.332437884,0,81.5037901125,0,47.3229194459,0,58.9753277609,0,371.306343625,228.383059826,15.015,0,0,3,1,1,143.444557045,0,104.008137939,0,50.6300677951,0,73.2235808462,0,425.191405215,282.268121416,15.015,34.3262962042,0,3,2,1,164.517204303,0,118.055342908,0,24.6726486054,0,117.946209399,0,452.415415487,309.492131688,15.015,0,0,3,2,1,175.405355962,0,122.562175206,0,31.0592796491,0,123.388604671,0
7974,100-200 kg,142.923283799,280.428409272,137.505125473,-31,-31,-31,-31,-31,-9,4,3,1,3,180.565756528,37.6424727289,True,True,36.8105526189,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,98.5841973354,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,5.68863150142,182.014475204,39.0911914047,0,0,0,2,6,0,67.5324378844,0,50.3037901125,0,28.6029194459,0,35.5753277609,18.9756122071,160.308409272,17.385125473,15.015,0,0,2,3,1,61.5445570449,2.27993059915,45.5081379386,0,20.9821334423,0,32.2735808462,22.2773591218,220.368409272,77.445125473,15.015,8.9071892532,1.54554668825,3,2,1,120.920256021,0,33.2047745729,0,21.4349441891,0,44.8084344887,9.74250547931,280.428409272,137.505125473,15.015,0,12.6236463422,3,2,1,144.320256021,0,48.8047745729,0,30.7949441891,0,56.5084344887,0
8008,100-200 kg,142.923283799,337.286343625,194.363059826,-47,-47,-47,-47,-47,-24,6,3,1,3,180.565756528,37.6424727289,True,True,45.0419756469,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",151.533409272,8.61012547301,15.015,0,0,2,7,1,55.6945570449,8.12993059915,45.5081379386,0,20.9821334423,0,29.3485808462,25.2023591218,207.487481134,64.5641973354,0,0,0,2,5,0,81.8053559616,0,52.3621752057,0,31.0576415006,0,42.2623084666,12.2886315014,268.114475204,125.191191405,15.015,0,0,3,2,1,106.132437884,0,57.5251656894,0,40.7029194459,0,63.753952184,0,290.382726707,147.459442908,13.7224310439,0,0,3,3,0.913914821439,127.4959305,0,66.0845991937,0,28.5969554378,0,68.2052415756,0,337.286343625,194.363059826,15.015,21.0620032483,0,3,3,1,168.69963991,0,58.7592419081,0,31.6169881787,0,78.2104736285,0
8018,>200 kg,156.407515605,439.974715504,283.567199899,-31,-31,-31,-31,-31,-31,4,3,3,3,180.565756528,24.1582409231,True,True,49.4317370098,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,85.0999655297,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,302.134475204,145.726959599,15.015,0,0,3,1,1,114.332437884,0,81.5037901125,0,47.3229194459,0,58.9753277609,0,371.306343625,214.89882802,15.015,0,0,3,2,1,170.709323639,0,101.872436574,0,37.9234901569,0,60.8010932551,0,425.191405215,268.78388961,15.015,0,0,3,5,1,182.502579972,0,128.807221034,0,33.4047876801,0,80.4768165278,0,439.974715504,283.567199899,6.825,0,0,3,5,0.454545454545,184.298449791,0,133.314053333,0,36.4430005806,0,85.9192117999,0
8029,>200 kg,189.355321264,524.843426503,335.488105239,-31,-31,-31,-31,-30,-30,4,4,6,4,395.525364721,206.170043458,True,True,97.0973544938,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,52.1521598706,8.775,0,0,2,4,0.584415584416,90.0053559616,15.8247072385,64.9621752057,0,37.6776415006,0,48.8623084666,0,302.134475204,112.77915394,15.015,0,0,3,2,1,114.332437884,0,81.5037901125,0,47.3229194459,0,58.9753277609,0,416.802409557,227.447088293,15.015,0,1.54554668825,4,6,1,198.069458796,0,97.2946912662,0,51.1410445997,0,70.2972148951,0,475.871286571,286.515965307,15.015,0,1.34732209116,4,2,1,221.469458796,0,126.953490546,0,41.513504788,0,85.9348324418,0,524.843426503,335.488105239,15.015,0,5.63839120394,4,2,1,194.591050927,0,142.553490546,0,47.9001358317,0,139.798749198,0
8054,>200 kg,161.875234945,371.306343625,209.43110868,-31,-31,-31,-31,-31,-31,4,5,7,4,189.355321264,27.4800863189,True,True,55.2829993427,3,RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,79.6322461896,8.775,0,0,2,4,0.584415584416,90.0053559616,8.04531036226,64.9621752057,0,37.6776415006,0,48.8623084666,0,182.014475204,20.1392402588,0,0,0,2,7,0,67.5324378844,30.5182284394,50.3037901125,0,28.6029194459,0,35.5753277609,0,251.186343625,89.3111086799,15.015,28.9697577081,0,3,7,1,126.34616951,0,72.076283182,0,2.940310087,15.0613520258,49.8235808462,0,311.246343625,149.37110868,15.015,0,1.54554668825,4,6,1,150.440615138,0,62.094896304,0,23.4723787889,0,75.238453394,0,371.306343625,209.43110868,15.015,0,12.6236463422,4,6,1,173.840615138,0,77.694896304,0,32.8323787889,0,86.938453394,0
8060,100-200 kg,180.565756528,354.791220766,174.225464238,-47,-47,-47,-47,-46,-22,6,3,2,3,58.1956878969,-122.370068631,True,False,14.2112574816,3,EARLY_INVENTORY_BUILD_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",163.233409272,-17.3323472559,15.015,0,0,2,2,1,61.5445570449,22.7362357084,45.5081379386,0,20.9821334423,0.0226673080258,35.1985808462,20.4431867189,224.992358276,44.4266017482,8.775,0,0,2,3,0.584415584416,93.5053559616,0,49.3920523473,0,31.0576415006,0,51.0373084666,4.60445909854,285.619352345,105.053595817,15.015,0,0,3,7,1,117.832437884,0,65.9336672541,0,40.7029194459,0,61.1503277609,0,307.887603849,127.321847321,13.7224310439,0,0,3,5,0.913914821439,141.014108365,0,67.6241102914,0,33.8560363987,0,65.3933487934,0,354.791220766,174.225464238,15.015,0,0,3,5,1,161.155814526,0,81.3607562541,0,36.8760691396,0,75.3985808462,0
8068,100-200 kg,156.407515605,302.752143968,146.344628363,-23,-23,-23,-23,-23,-23,3,3,3,3,142.923283799,-13.4842318058,True,False,13.8356783888,2,LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",,,,,,,,,,,,,,,,,241.507481134,85.0999655297,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,188.084209615,31.6766940104,0,0,0,2,2,0,70.6771722959,0,50.3037901125,0,28.6029194459,0,38.5003277609,0.62254457604,246.851640659,90.4441250543,13.7224310439,0,5.21888439962,3,1,0.913914821439,106.878786655,0,64.8697260826,0,23.8687361309,0,51.2343917908,0,302.752143968,146.344628363,15.015,0,1.54554668825,3,1,1,130.278786655,0,80.4697260826,0,29.0692394398,0,62.9343917908,0
8093,>200 kg,11.1833565999,518.355731715,507.172375115,-39,-39,-39,-39,-39,-39,5,4,7,4,386.76593055,375.58257395,True,True,71.2240294423,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",302.134475204,290.951118604,15.015,0,0,3,5,1,114.332437884,0,81.5037901125,0,47.3229194459,0,58.9753277609,0,371.306343625,360.122987025,15.015,2.39203546461,0,3,1,1,143.444557045,0,101.616102474,0,53.0221032597,0,73.2235808462,0,457.728737646,446.545381046,15.015,7.57176178393,0.359385082387,4,3,1,175.405355962,0,112.598377957,0,35.2274168392,0,134.497586888,0,491.606358021,480.423001421,15.015,0,0,4,5,1,203.257144371,0,118.175371166,0,29.6393878756,0,140.534454609,0,518.355731715,507.172375115,15.015,0,0,4,5,1,228.442475599,0,124.551768681,0,34.6384467397,0,130.723040695,0
8097,100-200 kg,189.355321264,377.763684031,188.408362768,-39,-39,-39,-39,-38,-14,5,4,6,4,316.940731494,127.58541023,True,True,53.7917709728,3,RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",184.939475204,-4.41584606007,0,0,0,2,2,0,67.5324378844,38.2976253157,50.3037901125,0,28.6029194459,0,38.5003277609,2.47515448908,163.233409272,-26.1219119918,15.015,0,0,2,4,1,61.5445570449,44.2855061552,45.5081379386,0,20.9821334423,1.92922470639,35.1985808462,5.77690140374,257.643684031,68.2883627676,15.015,0,5.25787182048,3,2,1,111.321529935,0,64.0621752057,0,10.8437285763,12.0676295724,71.4162503144,0,317.703684031,128.348362768,15.015,0,5.2829583731,4,5,1,154.387918198,0,59.9957869425,0,20.2037285763,2.70762957241,83.1162503144,0,377.763684031,188.408362768,15.015,0.450872276447,10.3027948716,4,5,1,187.019387984,0,75.5957869425,0,29.1128562998,0,86.0356528055,0
8102,100-200 kg,332.579156112,509.43724574,176.858089628,-31,-31,-31,-22,-13,-13,4,5,6,5,546.93138762,214.352231508,True,True,85.492146226,3,RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,-91.071674978,8.775,0,0,2,4,0.584415584416,90.0053559616,91.1051757641,64.9621752057,0,37.6776415006,0,48.8623084666,32.9640557042,302.134475204,-30.4446809087,15.015,0,0,3,2,1,114.332437884,66.7780938413,81.5037901125,0,47.3229194459,0,58.9753277609,22.85103641,416.802409557,84.2232534441,15.015,0,1.54554668825,4,3,1,203.413781109,0,91.8345565445,0,18.3095105744,12.0560945919,103.244561329,0,472.982261783,140.403105671,15.015,7.16569643181,0.458958127419,5,4,1,217.320731935,0,101.500154821,0,27.6695105744,2.69609459189,126.491864453,0,509.43724574,176.858089628,15.015,0,4.19313208002,5,4,1,228.208883594,0,95.2127208098,0,47.8237768839,0,138.191864453,0
8109,100-200 kg,395.525364721,540.828649792,145.303285071,-39,-39,-37,-25,-14,-14,5,4,2,4,395.525364721,1.70530256582e-13,True,False,64.3146152115,2,LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",302.134475204,-93.3908895176,15.015,0,0,3,1,1,114.332437884,53.9890610069,81.5037901125,0,47.3229194459,0,58.9753277609,73.5833618424,371.306343625,-24.2190210966,15.015,3.47707757168,0,3,2,1,143.444557045,24.8769418464,100.531060367,0,54.1071453668,0,73.2235808462,59.335108757,457.728737646,62.2033729246,15.015,6.48671967686,0.359385082387,4,3,1,175.405355962,0,112.598377957,0,35.2274168392,0,134.497586888,0,501.97704184,106.451677118,15.015,0,1.86188219364,4,2,1,202.862455838,0,122.763595348,0,35.8165360437,0,140.534454609,0,540.828649792,145.303285071,15.015,10.2660815129,3.72376438727,4,2,1,242.920937339,0,122.747592876,0,40.8155949078,0,134.344524669,0
8132,>200 kg,161.875234945,435.481247098,273.606012153,-39,-39,-39,-39,-39,-39,5,5,7,5,189.355321264,27.4800863189,True,True,94.3826760208,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",184.939475204,23.0642402588,0,0,0,2,2,0,67.5324378844,30.5182284394,50.3037901125,0,28.6029194459,0,38.5003277609,0,254.111343625,92.2361086799,15.015,0,0,3,3,1,96.6445570449,1.40610927899,72.8081379386,0,31.9100677951,0,52.7485808462,0,352.492550268,190.617315323,15.015,0,5.39945836154,4,6,1,215.096955936,0,62.3169523018,0,4.05839986607,13.9432622468,71.0202421644,0,396.747083841,234.871848896,15.015,0,2.02356065151,5,7,1,223.944710286,0,68.7035634106,0,21.3785679799,0,82.7202421644,0,435.481247098,273.606012153,15.015,0,3.47344042226,5,7,1,220.472367012,0,75.0799609261,0,30.7385679799,0,109.19035118,0
8139,50-100 kg,180.836278269,241.417481134,60.5812028657,-31,-31,-31,-31,-30,-6,4,3,4,3,0,-180.836278269,True,False,24.9759068124,2,LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,60.6712028657,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,182.014475204,1.17819693502,0,0,0,2,6,0,67.5324378844,3.3453016791,50.3037901125,0,28.6029194459,0,35.5753277609,3.70132720443,160.308409272,-20.5278689967,15.015,0,0,2,5,1,61.5445570449,9.33318251864,45.5081379386,2.26240694465,20.9821334423,1.92920541433,32.2735808462,7.00307411909,214.193470862,33.3571925931,15.015,0,0,3,6,1,91.4411830155,0,43.4034148079,4.36713007537,20.5270317442,2.38430711246,58.8218412942,0,241.417481134,60.5812028657,15.015,0,0,3,6,1,102.329334674,0,47.910247106,0,26.9136627879,0,64.2642365663,0
8152,100-200 kg,58.1956878969,165.251253753,107.055565856,-31,-31,-31,-31,-31,-31,4,3,5,2,0,-58.1956878969,True,False,0,2,EARLY_INVENTORY_BUILD_SIGNAL;LOCATION_CHANGED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,183.311793238,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,182.014475204,123.818787307,0,0,0,2,6,0,67.5324378844,0,50.3037901125,0,28.6029194459,0,35.5753277609,0,160.308409272,102.112721375,15.015,0,0,2,3,1,61.5445570449,0,45.5081379386,0,20.9821334423,0,32.2735808462,0,195.127168218,136.931480321,11.115,0,0,2,6,0.74025974026,82.6172043028,0,43.9553429076,0,25.8847078129,0,42.6699131946,0,165.251253753,107.055565856,0,0,0,2,6,0,70.3548673538,0,32.8621752057,0,22.9113388566,0,39.1228723369,0
8187,>200 kg,11.1833565999,332.295415487,321.112058887,-31,-31,-31,-31,-31,-31,4,4,7,3,58.1956878969,47.012331297,True,True,46.9937954603,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,230.324124535,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,182.014475204,170.831118604,0,0,0,2,2,0,67.5324378844,0,50.3037901125,0,28.6029194459,0,35.5753277609,0,251.186343625,240.002987025,15.015,0,0,3,5,1,100.05724614,0,66.200659463,0,28.4973787004,0,56.4310593218,0,305.071405215,293.888048615,15.015,0,0,3,7,1,158.103521288,0,62.5998145996,0,23.6331683216,0,60.7349010059,0,332.295415487,321.112058887,15.015,0,0,3,7,1,168.991672946,0,67.1066468977,0,30.0197993652,0,66.177296278,0
8189,>200 kg,58.1956878969,371.306343625,313.110655728,-23,-23,-23,-23,-23,-23,3,3,5,3,180.836278269,122.640590372,True,True,71.1943562953,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",,,,,,,,,,,,,,,,,241.507481134,183.311793238,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,302.134475204,243.938787307,15.015,0,0,3,1,1,114.332437884,0,81.5037901125,0,47.3229194459,0,58.9753277609,0,324.402726707,266.20703881,13.7224310439,0,0,3,4,0.913914821439,128.54445362,0,46.9447312822,0,47.6100350542,0,101.303506751,0,371.306343625,313.110655728,15.015,27.8675956017,0,3,4,1,176.553755383,0,60.681377245,0,22.7624721934,0,111.308738804,0
8191,50-100 kg,180.565756528,251.186343625,70.6205870969,-23,-23,-23,-23,-22,-22,3,3,2,3,180.836278269,0.27052174083,True,True,42.1189174234,3,RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",,,,,,,,,,,,,,,,,241.507481134,60.9417246066,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,6.77945909854,182.014475204,1.44871867585,0,0,0,2,5,0,67.5324378844,16.7483548688,50.3037901125,0,28.6029194459,0,35.5753277609,20.0664398043,204.282726707,23.7169701793,13.7224310439,3.39686526867,0,3,4,0.913914821439,106.311865166,0,20.3494398212,0,25.4931697855,0,52.1282519342,3.51351563098,251.186343625,70.6205870969,15.015,0,0,3,4,1,126.453571328,0,34.0860857839,0,28.5132025264,0,62.133483987,0
8195,>200 kg,11.1833565999,251.186343625,240.002987025,-23,-23,-23,-23,-23,-23,3,4,7,3,0,-11.1833565999,True,False,23.073265734,3,EARLY_INVENTORY_BUILD_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",,,,,,,,,,,,,,,,,241.507481134,230.324124535,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,182.014475204,170.831118604,0,0,0,2,7,0,67.5324378844,0,50.3037901125,0,28.6029194459,0,35.5753277609,0,204.282726707,193.099370107,13.7224310439,0,0,3,7,0.913914821439,76.5028508837,0,59.0714919759,0,28.8900350542,0,39.8183487934,0,251.186343625,240.002987025,15.015,23.073265734,0,3,7,1,119.717822779,0,61.1886692956,0,20.456270704,0,49.8235808462,0
8197,100-200 kg,142.923283799,268.276360375,125.353076576,-39,-39,-39,-39,-39,-17,5,3,1,3,156.407515605,13.4842318057,True,True,11.0855969791,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",184.939475204,42.0161914047,0,0,0,2,1,0,67.5324378844,0,50.3037901125,0,28.6029194459,0,38.5003277609,16.0506122071,163.233409272,20.310125473,15.015,0,0,2,4,1,61.5445570449,2.27993059915,45.5081379386,0,20.9821334423,0,35.1985808462,19.3523591218,182.295601322,39.3723175228,0,0,0,2,5,0,81.8053559616,0,32.8621752057,0,22.4407616879,0,45.1873084666,9.36363150142,229.424752422,86.5014686234,15.015,0,2.39612732749,3,3,1,107.200332208,0,41.0324163505,0,27.0869807692,0,54.1050230947,0.445916873384,268.276360375,125.353076576,15.015,0,3.72376438727,3,3,1,139.690952941,0,47.408813866,0,22.9954189008,0,58.1811746677,0
8208,>200 kg,180.565756528,452.415415487,271.849658959,-31,-31,-31,-31,-30,-30,4,3,2,3,156.407515605,-24.1582409231,True,False,52.4325414059,3,EARLY_INVENTORY_BUILD_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,60.9417246066,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,6.77945909854,302.134475204,121.568718676,15.015,0,0,3,1,1,114.332437884,0,81.5037901125,0,47.3229194459,0,58.9753277609,0,371.306343625,190.740587097,15.015,0,0,3,3,1,143.444557045,0,104.008137939,0,50.6300677951,0,73.2235808462,0,425.191405215,244.625648687,15.015,0,0,3,1,1,164.517204303,0,95.1898770695,0,38.3249630709,0,127.159360771,0,452.415415487,271.849658959,15.015,8.89309382908,0,3,1,1,184.298449791,0,99.6967093676,0,35.8185002855,0,132.601756043,0
8222,50-100 kg,156.407515605,225.037481134,68.6299655297,-31,-31,-31,-31,-31,-8,4,3,3,2,0,-156.407515605,True,False,0,1,LOCATION_CHANGED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,85.0999655297,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,182.014475204,25.606959599,0,0,0,2,5,0,67.5324378844,2.82242946937,50.3037901125,0,28.6029194459,0,35.5753277609,3.54754457604,160.308409272,3.90089366726,15.015,0,0,2,3,1,61.5445570449,8.81031030891,45.5081379386,0,20.9821334423,1.92924556664,32.2735808462,6.84929149069,214.193470862,57.7859552571,15.015,0,0,2,2,1,82.6172043028,0,59.5553429076,0,29.3510104569,0,42.6699131946,0,225.037481134,68.6299655297,8.775,0,0,2,2,0.584415584416,93.5053559616,0,52.3621752057,0,31.0576415006,0,48.1123084666,0
