arm,penalty,path_id,stage,state_id,hurricane_a,hurricane_loc,hurricane_lf,beta,hour_in_stage,global_hour,site,electrical_bus,tariff_yuan_per_kwh,ordinary_demand_kg,ordinary_served_kg,ordinary_shortage_kg,H2_production_kg,P_EL_kW,pv_available_kw,pv_used_kw,root_grid_import,site_voltage_pu,begin_inventory_kg,inventory_before_HTT_kg,end_inventory_kg,HTT_in_kg,HTT_out_kg,begin_inventory_source,inventory_before_HTT_source,end_inventory_source,electrolyzer_capacity_binding,storage_capacity_binding,end_hour,relative_hour,pmax_kw,utilization,case_type,final_target_kg,min_voltage_pu,min_voltage_bus,max_line_loading_pct,total_HTT_kg
Arm-A,1000,5273,2,115,3,1,3,0.0742857142857,5,13,4,31,0.86,1.53832782896,1.53832782896,0,2.925,150,43.9456,43.9456,3895.218,0.921132759302,54.8991761878,56.2858483588,56.2858483588,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-27,150,1,pure_location_typical,67.4600784407,0.909223111478,18,0.733132243431,0
Arm-A,1000,5273,2,115,3,1,3,0.0742857142857,6,14,1,24,0.88,2.79282329045,2.79282329045,0,5.85,300,67.001,67.001,3903.996105,0.97195515476,106.557319401,109.614496111,109.614496111,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-26,300,1,pure_location_typical,169.268163717,0.910215566612,18,0.739319136335,0
Arm-A,1000,5273,2,115,3,1,3,0.0742857142857,6,14,2,14,0.88,1.95652173913,1.95652173913,0,3.9,200,67.001,67.001,3903.996105,0.916390470643,77.3503739635,79.2938522243,79.2938522243,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-26,200,1,pure_location_typical,50.7550168597,0.910215566612,18,0.739319136335,0
Arm-A,1000,5273,2,115,3,1,3,0.0742857142857,6,14,3,18,0.88,0.991122985435,0.991122985435,0,2.34,120,67.001,67.001,3903.996105,0.910215566612,43.8709621935,45.2198392081,45.2198392081,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-26,120,1,pure_location_typical,29.4574724764,0.910215566612,18,0.739319136335,0
Arm-A,1000,5273,2,115,3,1,3,0.0742857142857,6,14,4,31,0.88,1.84599339475,1.84599339475,0,2.925,150,67.001,67.001,3903.996105,0.920579996905,56.2858483588,57.3648549641,57.3648549641,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-26,150,1,pure_location_typical,67.4600784407,0.910215566612,18,0.739319136335,0
Arm-A,1000,5273,2,115,3,1,3,0.0742857142857,7,15,1,24,0.8,3.25829383886,3.25829383886,0,5.85,300,77.1168,77.1168,3762.5332,0.972923007866,109.614496111,112.206202272,112.206202272,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-25,300,1,pure_location_typical,169.268163717,0.914103035047,18,0.713623708859,0
Arm-A,1000,5273,2,115,3,1,3,0.0742857142857,7,15,2,14,0.8,2.48447204969,2.48447204969,0,3.9,200,77.1168,77.1168,3762.5332,0.919875337767,79.2938522243,80.7093801746,80.7093801746,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-25,200,1,pure_location_typical,50.7550168597,0.914103035047,18,0.713623708859,0
Arm-A,1000,5273,2,115,3,1,3,0.0742857142857,7,15,3,18,0.8,1.18934758252,1.18934758252,0,2.34,120,77.1168,77.1168,3762.5332,0.914103035047,45.2198392081,46.3704916255,46.3704916255,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-25,120,1,pure_location_typical,29.4574724764,0.914103035047,18,0.713623708859,0
Arm-A,1000,5273,2,115,3,1,3,0.0742857142857,7,15,4,31,0.8,2.15365896054,2.15365896054,0,2.925,150,77.1168,77.1168,3762.5332,0.923572155472,57.3648549641,58.1361960036,58.1361960036,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-25,150,1,pure_location_typical,67.4600784407,0.914103035047,18,0.713623708859,0
Arm-A,1000,5273,2,115,3,1,3,0.0742857142857,8,16,1,24,0.72,3.72376438727,3.72376438727,0,5.85,300,66.483,66.483,3805.0684,0.972671341521,112.206202272,114.332437884,114.332437884,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-24,300,1,pure_location_typical,169.268163717,0.912541503933,18,0.719861216756,0
Arm-A,1000,5273,2,115,3,1,3,0.0742857142857,8,16,2,14,0.72,3.10559006211,3.10559006211,0,3.9,200,66.483,66.483,3805.0684,0.918566220145,80.7093801746,81.5037901125,81.5037901125,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-24,200,1,pure_location_typical,50.7550168597,0.912541503933,18,0.719861216756,0
Arm-A,1000,5273,2,115,3,1,3,0.0742857142857,8,16,3,18,0.72,1.38757217961,1.38757217961,0,2.34,120,66.483,66.483,3805.0684,0.912541503933,46.3704916255,47.3229194459,47.3229194459,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-24,120,1,pure_location_typical,29.4574724764,0.912541503933,18,0.719861216756,0
Arm-A,1000,5273,2,115,3,1,3,0.0742857142857,8,16,4,31,0.72,2.08586824266,2.08586824266,0,2.925,150,66.483,66.483,3805.0684,0.922790852535,58.1361960036,58.9753277609,58.9753277609,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-24,150,1,pure_location_typical,67.4600784407,0.912541503933,18,0.719861216756,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,1,17,1,24,0.7,5.02708192282,5.02708192282,0,5.85,300,54.6124,54.6124,3818.55112,0.972635496923,114.332437884,115.155355962,115.155355962,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-23,300,1,pure_location_typical,169.268163717,0.911603994723,18,0.720192851356,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,1,17,2,14,0.7,2.7950310559,2.7950310559,0,3.9,200,54.6124,54.6124,3818.55112,0.917856566498,81.5037901125,82.6087590566,82.6087590566,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-23,200,1,pure_location_typical,50.7550168597,0.911603994723,18,0.720192851356,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,1,17,3,18,0.7,1.5857967767,1.5857967767,0,2.34,120,54.6124,54.6124,3818.55112,0.911603994723,47.3229194459,48.0771226692,48.0771226692,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-23,120,1,pure_location_typical,29.4574724764,0.911603994723,18,0.720192851356,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,1,17,4,31,0.7,2.60733530332,2.60733530332,0,2.925,150,54.6124,54.6124,3818.55112,0.922674470396,58.9753277609,59.2929924576,59.2929924576,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-23,150,1,pure_location_typical,67.4600784407,0.911603994723,18,0.720192851356,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,2,18,1,24,0.78,4.52437373053,4.52437373053,0,5.85,300,35.5048,35.5048,3760.98147,0.973149217636,115.155355962,116.480982231,116.480982231,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-22,300,1,pure_location_typical,169.268163717,0.91197900808,18,0.705284222332,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,2,18,2,14,0.78,1.86335403727,1.86335403727,0,3.9,200,35.5048,35.5048,3760.98147,0.918470735605,82.6087590566,84.6454050194,84.6454050194,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-22,200,1,pure_location_typical,50.7550168597,0.91197900808,18,0.705284222332,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,2,18,3,18,0.78,2.47780746359,2.47780746359,0,2.34,120,35.5048,35.5048,3760.98147,0.91197900808,48.0771226692,47.9393152056,47.9393152056,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-22,120,1,pure_location_typical,29.4574724764,0.91197900808,18,0.705284222332,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,2,18,4,31,0.78,2.34660177299,2.34660177299,0,2.925,150,35.5048,35.5048,3760.98147,0.924249054604,59.2929924576,59.8713906846,59.8713906846,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-22,150,1,pure_location_typical,67.4600784407,0.91197900808,18,0.705284222332,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,3,19,1,24,0.92,3.01624915369,3.01624915369,0,5.85,300,10.5576,10.5576,3938.77041,0.971996245324,116.480982231,119.314733077,119.314733077,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-21,300,1,pure_location_typical,169.268163717,0.906439466082,18,0.735336844713,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,3,19,2,14,0.92,1.24223602484,1.24223602484,0,3.9,200,10.5576,10.5576,3938.77041,0.913656620432,84.6454050194,87.3031689945,87.3031689945,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-21,200,1,pure_location_typical,50.7550168597,0.906439466082,18,0.735336844713,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,3,19,3,18,0.92,2.23002671723,2.23002671723,0,2.34,120,10.5576,10.5576,3938.77041,0.906439466082,47.9393152056,48.0492884884,48.0492884884,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-21,120,1,pure_location_typical,29.4574724764,0.906439466082,18,0.735336844713,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,3,19,4,31,0.92,1.56440118199,1.56440118199,0,2.925,150,10.5576,10.5576,3938.77041,0.920679294707,59.8713906846,61.2319895026,61.2319895026,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-21,150,1,pure_location_typical,67.4600784407,0.906439466082,18,0.735336844713,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,4,20,1,24,0.98,1.86188219364,1.86188219364,0,5.85,300,0,0,4328.71482251,0.969003652767,119.314733077,123.302850884,125.652351249,2.34950036567,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-20,300,1,pure_location_typical,169.268163717,0.9,18,0.812652816923,2.34950036567
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,4,20,2,14,0.98,0.931677018634,0.931677018634,0,3.9,200,0,0,4328.71482251,0.906588580613,87.3031689945,90.2714919759,90.2714919759,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-20,200,1,pure_location_typical,50.7550168597,0.9,18,0.812652816923,2.34950036567
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,4,20,3,18,0.98,1.48668447815,1.48668447815,0,1.04743104391,53.7144125081,0,0,4328.71482251,0.9,48.0492884884,47.6100350542,45.2605346885,0,2.34950036567,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-20,120,0.447620104234,pure_location_typical,29.4574724764,0.9,18,0.812652816923,2.34950036567
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,4,20,4,31,0.98,0.938640709195,0.938640709195,0,2.925,150,0,0,4328.71482251,0.911594360744,61.2319895026,63.2183487934,63.2183487934,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-20,150,1,pure_location_typical,67.4600784407,0.9,18,0.812652816923,2.34950036567
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,5,21,1,24,0.95,1.39641164523,1.39641164523,0,5.85,300,0,0,4390.44078019,0.968458702953,125.652351249,130.105939604,130.105939604,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-19,300,1,pure_location_typical,169.268163717,0.9,18,0.826067831563,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,5,21,2,14,0.95,0.621118012422,0.621118012422,0,3.9,200,0,0,4390.44078019,0.906067125066,90.2714919759,93.5503739635,93.5503739635,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-19,200,1,pure_location_typical,50.7550168597,0.9,18,0.826067831563,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,5,21,3,18,0.95,0.991122985435,0.991122985435,0,0.496095213766,25.4407801931,0,0,4390.44078019,0.9,45.2605346885,44.7655069168,44.7655069168,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-19,120,0.21200650161,pure_location_typical,29.4574724764,0.9,18,0.826067831563,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,5,21,4,31,0.95,0.703980531896,0.703980531896,0,2.925,150,0,0,4390.44078019,0.909983024066,63.2183487934,65.4393682615,65.4393682615,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-19,150,1,pure_location_typical,67.4600784407,0.9,18,0.826067831563,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,6,22,1,24,0.8,0.930941096818,0.930941096818,0,5.85,300,0,0,4328.71482251,0.969003652767,130.105939604,135.024998507,135.024998507,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-18,300,1,pure_location_typical,169.268163717,0.9,18,0.812652816923,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,6,22,2,14,0.8,0.310559006211,0.310559006211,0,3.9,200,0,0,4328.71482251,0.906588580613,93.5503739635,97.1398149573,97.1398149573,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-18,200,1,pure_location_typical,50.7550168597,0.9,18,0.812652816923,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,6,22,3,18,0.8,0.594673791261,0.594673791261,0,1.04743104391,53.7144125081,0,0,4328.71482251,0.9,44.7655069168,45.2182641695,45.2182641695,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-18,120,0.447620104234,pure_location_typical,29.4574724764,0.9,18,0.812652816923,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,6,22,4,31,0.8,0.469320354598,0.469320354598,0,2.925,150,0,0,4328.71482251,0.911594360744,65.4393682615,67.8950479069,67.8950479069,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-18,150,1,pure_location_typical,67.4600784407,0.9,18,0.812652816923,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,7,23,1,24,0.55,0.465470548409,0.465470548409,0,5.85,300,0,0,4298.53723468,0.969269965164,135.024998507,140.409527959,140.409527959,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-17,300,1,pure_location_typical,169.268163717,0.9,18,0.806099736823,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,7,23,2,14,0.55,0.310559006211,0.310559006211,0,3.9,200,0,0,4298.53723468,0.90684340913,97.1398149573,100.729255951,100.729255951,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-17,200,1,pure_location_typical,50.7550168597,0.9,18,0.806099736823,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,7,23,3,18,0.55,0.396449194174,0.396449194174,0,1.31697705118,67.537284676,0,0,4298.53723468,0.9,45.2182641695,46.1387920265,46.1387920265,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-17,120,0.562810705633,pure_location_typical,29.4574724764,0.9,18,0.806099736823,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,7,23,4,31,0.55,0.260733530332,0.260733530332,0,2.925,150,0,0,4298.53723468,0.912381101436,67.8950479069,70.5593143766,70.5593143766,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-17,150,1,pure_location_typical,67.4600784407,0.9,18,0.806099736823,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,8,24,1,24,0.35,0.465470548409,0.465470548409,0,5.85,300,0,0,4071.0004,0.97109643355,140.409527959,145.794057411,145.794057411,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-16,300,1,pure_location_typical,169.268163717,0.902717507319,18,0.759197399637,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,8,24,2,14,0.35,0.621118012422,0.621118012422,0,3.9,200,0,0,4071.0004,0.910338880106,100.729255951,104.008137939,104.008137939,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-16,200,1,pure_location_typical,50.7550168597,0.902717507319,18,0.759197399637,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,8,24,3,18,0.35,0.198224597087,0.198224597087,0,2.34,120,0,0,4071.0004,0.902717507319,46.1387920265,48.2805674294,48.2805674294,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-16,120,1,pure_location_typical,29.4574724764,0.902717507319,18,0.759197399637,0
Arm-A,1000,5273,3,132,3,3,4,0.131428571429,8,24,4,31,0.35,0.260733530332,0.260733530332,0,2.925,150,0,0,4071.0004,0.917891034754,70.5593143766,73.2235808462,73.2235808462,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-16,150,1,pure_location_typical,67.4600784407,0.902717507319,18,0.759197399637,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,1,25,1,24,0.3,0.930941096818,0.930941096818,0,5.85,300,0,0,3679.00103,0.973923125868,145.794057411,150.713116314,150.713116314,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-15,300,1,pure_location_typical,169.268163717,0.912081659456,18,0.682695583127,21.7091109031
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,1,25,2,14,0.3,0.310559006211,0.310559006211,0,3.9,200,0,0,3679.00103,0.919057778867,104.008137939,107.597578932,129.306689835,21.7091109031,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-15,200,1,pure_location_typical,50.7550168597,0.912081659456,18,0.682695583127,21.7091109031
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,1,25,3,18,0.3,0.198224597087,0.198224597087,0,2.34,120,0,0,3679.00103,0.912081659456,48.2805674294,50.4223428323,28.7132319293,0,21.7091109031,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-15,120,1,pure_location_typical,29.4574724764,0.912081659456,18,0.682695583127,21.7091109031
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,1,25,4,31,0.3,0.521467060664,0.521467060664,0,2.925,150,0,0,3679.00103,0.926614378802,73.2235808462,75.6271137856,75.6271137856,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-15,150,1,pure_location_typical,67.4600784407,0.912081659456,18,0.682695583127,21.7091109031
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,2,26,1,24,0.3,0.465470548409,0.465470548409,0,5.85,300,0,0,3511.0013,0.975132057083,150.713116314,156.097645765,156.097645765,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-14,300,1,pure_location_typical,169.268163717,0.916065565424,18,0.649933578076,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,2,26,2,14,0.3,0.310559006211,0.310559006211,0,3.9,200,0,0,3511.0013,0.922769231255,129.306689835,132.896130829,132.896130829,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-14,200,1,pure_location_typical,50.7550168597,0.916065565424,18,0.649933578076,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,2,26,3,18,0.3,0.396449194174,0.396449194174,0,2.34,120,0,0,3511.0013,0.916065565424,28.7132319293,30.6567827351,30.6567827351,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-14,120,1,pure_location_typical,29.4574724764,0.916065565424,18,0.649933578076,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,2,26,4,31,0.3,0.260733530332,0.260733530332,0,2.925,150,0,0,3511.0013,0.93032791569,75.6271137856,78.2913802552,78.2913802552,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-14,150,1,pure_location_typical,67.4600784407,0.916065565424,18,0.649933578076,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,3,27,1,24,0.3,0.465470548409,0.465470548409,0,5.85,300,0,0,3456.000725,0.97552751738,156.097645765,161.482175217,161.482175217,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-13,300,1,pure_location_typical,169.268163717,0.917366076845,18,0.639211583874,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,3,27,2,14,0.3,0.310559006211,0.310559006211,0,3.9,200,0,0,3456.000725,0.923981065441,132.896130829,136.485571823,136.485571823,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-13,200,1,pure_location_typical,50.7550168597,0.917366076845,18,0.639211583874,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,3,27,3,18,0.3,0.198224597087,0.198224597087,0,2.34,120,0,0,3456.000725,0.917366076845,30.6567827351,32.798558138,32.798558138,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-13,120,1,pure_location_typical,29.4574724764,0.917366076845,18,0.639211583874,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,3,27,4,31,0.3,0.260733530332,0.260733530332,0,2.925,150,0,0,3456.000725,0.931540454986,78.2913802552,80.9556467249,80.9556467249,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-13,150,1,pure_location_typical,67.4600784407,0.917366076845,18,0.639211583874,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,4,28,1,24,0.3,0.465470548409,0.465470548409,0,5.85,300,0,0,3400.000815,0.975929998368,161.482175217,166.866704668,166.866704668,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-12,300,1,pure_location_typical,169.268163717,0.918688326453,18,0.628296863943,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,4,28,2,14,0.3,0.621118012422,0.621118012422,0,3.9,200,0,0,3400.000815,0.925213287326,136.485571823,139.764453811,139.764453811,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-12,200,1,pure_location_typical,50.7550168597,0.918688326453,18,0.628296863943,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,4,28,3,18,0.3,0.198224597087,0.198224597087,0,2.34,120,0,0,3400.000815,0.918688326453,32.798558138,34.9403335409,34.9403335409,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-12,120,1,pure_location_typical,29.4574724764,0.918688326453,18,0.628296863943,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,4,28,4,31,0.3,0.260733530332,0.260733530332,0,2.925,150,0,0,3400.000815,0.932773406127,80.9556467249,83.6199131946,83.6199131946,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-12,150,1,pure_location_typical,67.4600784407,0.918688326453,18,0.628296863943,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,5,29,1,24,0.32,0.930941096818,0.930941096818,0,5.85,300,0,0,3366.001135,0.976174278958,166.866704668,171.785763572,171.785763572,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-11,300,1,pure_location_typical,169.268163717,0.919490186928,18,0.621671195978,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,5,29,2,14,0.32,1.24223602484,1.24223602484,0,3.9,200,0,0,3366.001135,0.925960616192,139.764453811,142.422217786,142.422217786,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-11,200,1,pure_location_typical,50.7550168597,0.919490186928,18,0.621671195978,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,5,29,3,18,0.32,0.198224597087,0.198224597087,0,2.34,120,0,0,3366.001135,0.919490186928,34.9403335409,37.0821089438,37.0821089438,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-11,120,1,pure_location_typical,29.4574724764,0.919490186928,18,0.621671195978,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,5,29,4,31,0.32,0.521467060664,0.521467060664,0,2.925,150,0,0,3366.001135,0.933521183292,83.6199131946,86.0234461339,86.0234461339,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-11,150,1,pure_location_typical,67.4600784407,0.919490186928,18,0.621671195978,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,6,30,1,24,0.36,1.86188219364,1.86188219364,0,5.85,300,0,0,3288.000995,0.976734462797,171.785763572,175.773881378,175.773881378,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-10,300,1,pure_location_typical,169.268163717,0.921327132775,18,0.606474197242,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,6,30,2,14,0.36,3.03105590062,3.03105590062,0,3.9,200,0,0,3288.000995,0.927672820852,142.422217786,143.291161885,143.291161885,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-10,200,1,pure_location_typical,50.7550168597,0.921327132775,18,0.606474197242,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,6,30,3,18,0.36,0.396449194174,0.396449194174,0,2.34,120,0,0,3288.000995,0.921327132775,37.0821089438,39.0256597496,39.0256597496,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-10,120,1,pure_location_typical,29.4574724764,0.921327132775,18,0.606474197242,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,6,30,4,31,0.36,1.04293412133,1.04293412133,0,2.925,150,0,0,3288.000995,0.935234432099,86.0234461339,87.9055120126,87.9055120126,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-10,150,1,pure_location_typical,67.4600784407,0.921327132775,18,0.606474197242,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,7,31,1,24,0.45,4.31956668923,4.31956668923,0,5.85,300,0,0,3232.001085,0.977136446646,175.773881378,177.304314689,177.304314689,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-9,300,1,pure_location_typical,169.268163717,0.922643705772,18,0.595566498652,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,7,31,2,14,0.45,3.78881987578,3.78881987578,0,3.9,200,0,0,3232.001085,0.928900145494,143.291161885,143.402342009,143.402342009,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-9,200,1,pure_location_typical,50.7550168597,0.922643705772,18,0.595566498652,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,7,31,3,18,0.45,0.792898388348,0.792898388348,0,2.34,120,0,0,3232.001085,0.922643705772,39.0256597496,40.5727613613,40.5727613613,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-9,120,1,pure_location_typical,29.4574724764,0.922643705772,18,0.595566498652,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,7,31,4,31,0.45,2.08586824266,2.08586824266,0,2.925,150,0,0,3232.001085,0.936462519745,87.9055120126,88.7446437699,88.7446437699,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-9,150,1,pure_location_typical,67.4600784407,0.922643705772,18,0.595566498652,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,8,32,1,24,0.58,5.39945836154,5.39945836154,0,5.85,300,0,0,3280.000815,0.976378846711,177.304314689,177.754856327,177.754856327,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-8,300,1,pure_location_typical,169.268163717,0.927657219623,18,0.610319815458,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,8,32,2,14,0.58,3.03105590062,3.03105590062,0,3.9,200,0,0,3280.000815,0.931423918036,143.402342009,144.271286109,144.271286109,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-8,200,1,pure_location_typical,50.7550168597,0.927657219623,18,0.610319815458,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,8,32,3,18,0.58,1.5857967767,1.5857967767,0,0,0,0,0,3280.000815,0.927657219623,40.5727613613,38.9869645846,38.9869645846,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,40,-8,120,0,pure_location_typical,29.4574724764,0.927657219623,18,0.610319815458,0
Arm-A,1000,5273,4,149,3,5,5,0.201904761905,8,32,4,31,0.58,2.60733530332,2.60733530332,0,2.925,150,0,0,3280.000815,0.934498597278,88.7446437699,89.0623084666,89.0623084666,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-8,150,1,pure_location_typical,67.4600784407,0.927657219623,18,0.610319815458,0
