path_id,path_type,relative_hour,valid,origin_inventory_available,total_surplus_kg,total_site_shortfall_kg,aggregate_htt_capacity_remaining,aggregate_htt_used_remaining,aggregate_htt_slack_remaining,destination_headroom_total,minimum_required_redistribution_kg,optimistic_redistributable_kg,origin_inventory_limit_flag,aggregate_capacity_limit_flag,destination_headroom_limit_flag,timing_limit_flag,not_identifiable_flag,optimistic_recoverable_flag,final_no_future_HTT_inventory_total_kg,remaining_actual_production_kg,remaining_actual_served_demand_kg,remaining_ordinary_demand_kg,remaining_observed_shortage_kg,source_availability_is_monotone,reason,site1_origin_inventory_available_at_cutoff_kg,site1_origin_inventory_available_final_hour_kg,site1_shortfall_at_cutoff_kg,site1_shortfall_final_hour_kg,site1_destination_headroom_final_hour_kg,site2_origin_inventory_available_at_cutoff_kg,site2_origin_inventory_available_final_hour_kg,site2_shortfall_at_cutoff_kg,site2_shortfall_final_hour_kg,site2_destination_headroom_final_hour_kg,site3_origin_inventory_available_at_cutoff_kg,site3_origin_inventory_available_final_hour_kg,site3_shortfall_at_cutoff_kg,site3_shortfall_final_hour_kg,site3_destination_headroom_final_hour_kg,site4_origin_inventory_available_at_cutoff_kg,site4_origin_inventory_available_final_hour_kg,site4_shortfall_at_cutoff_kg,site4_shortfall_final_hour_kg,site4_destination_headroom_final_hour_kg,infinite_cap_optimistic_redistributable_kg,infinite_cap_optimistic_recoverable_flag
8752,mixed,-4,True,4.82743829313,4.82743829313,28.4986945833,457.142857143,2.33476134901,454.808095794,291.770452425,28.4986945833,4.82743829313,True,False,False,False,False,False,293.269475204,60.06,33.3106263059,33.3106263059,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,27.7336027425,27.7336027425,158.465439025,1.55002406817,1.55002406817,0,0,147.694959072,3.27741422496,3.27741422496,0,0,67.2651132987,0,0,0.76509184078,0.76509184078,133.3050134,4.82743829313,False
8753,mixed,-16,True,8.72153333163,8.72153333163,133.597422849,2133.63809524,2.54596594605,2131.09212929,332.717234355,133.597422849,8.72153333163,True,False,False,False,False,False,270.649475204,208.845,98.5039340683,98.5039340683,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,56.3390610069,56.3390610069,188.017562116,4.72568684388,4.72568684388,0,0,134.996209887,3.99584648775,3.99584648775,0,0,61.6370805541,0,0,77.2583618424,77.2583618424,144.699672239,8.72153333163,False
8753,mixed,-8,True,8.72153333163,8.72153333163,133.597422849,956.952380952,2.54596594605,954.406415006,332.717234355,133.597422849,8.72153333163,True,False,False,False,False,False,270.649475204,120.12,59.4930059307,59.4930059307,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,56.3390610069,56.3390610069,188.017562116,4.72568684388,4.72568684388,0,0,134.996209887,3.99584648775,3.99584648775,0,0,61.6370805541,0,0,77.2583618424,77.2583618424,144.699672239,8.72153333163,False
8753,mixed,-4,True,6.17556738558,6.17556738558,131.051456903,478.476190476,0,478.476190476,330.171268409,131.051456903,6.17556738558,True,False,False,False,False,False,270.649475204,60.06,33.3106263059,33.3106263059,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,56.3390610069,56.3390610069,188.017562116,4.72568684388,4.72568684388,0,0,134.996209887,1.4498805417,1.4498805417,0,0,64.1830465001,0,0,74.7123958963,74.7123958963,142.153706293,6.17556738558,False
8756,mixed,-16,True,15.1303178528,15.1303178528,30.4448206277,2325.33333333,0,2325.33333333,390.522260309,30.4448206277,15.1303178528,True,False,False,False,False,False,165.251253753,67.7437726186,84.5069940693,84.5069940693,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,13.9259253995,13.9259253995,229.645132646,13.2237797465,13.2237797465,0,0,167.137824794,1.9065381063,1.9065381063,0,0,77.0886611434,0,0,16.5188952282,16.5188952282,160.877127663,15.1303178528,False
8756,mixed,-8,True,15.1303178528,15.1303178528,30.4448206277,1118.47619048,0,1118.47619048,390.522260309,30.4448206277,15.1303178528,True,False,False,False,False,False,165.251253753,52.7287726186,39.0109281376,39.0109281376,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,13.9259253995,13.9259253995,229.645132646,13.2237797465,13.2237797465,0,0,167.137824794,1.9065381063,1.9065381063,0,0,77.0886611434,0,0,16.5188952282,16.5188952282,160.877127663,15.1303178528,False
8756,mixed,-4,True,15.1303178528,15.1303178528,30.4448206277,559.238095238,0,559.238095238,390.522260309,30.4448206277,15.1303178528,True,False,False,False,False,False,165.251253753,11.7350752625,32.8359897274,32.8359897274,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,13.9259253995,13.9259253995,229.645132646,13.2237797465,13.2237797465,0,0,167.137824794,1.9065381063,1.9065381063,0,0,77.0886611434,0,0,16.5188952282,16.5188952282,160.877127663,15.1303178528,False
8796,mixed,-16,True,13.2237797465,13.2237797465,23.8575122883,2355.2,0,2355.2,383.93495197,23.8575122883,13.2237797465,True,False,False,False,False,False,169.932023986,72.4245428517,84.5069940693,84.5069940693,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,13.4030531897,13.4030531897,229.122260436,13.2237797465,13.2237797465,0,0,167.137824794,0,0,4.97379915032e-13,4.97379915032e-13,78.9951992497,0,0,10.4544590985,10.4544590985,154.812691533,13.2237797465,False
8796,mixed,-8,True,13.2237797465,13.2237797465,23.8575122883,1139.80952381,0,1139.80952381,383.93495197,23.8575122883,13.2237797465,True,False,False,False,False,False,169.932023986,48.6345428517,39.0109281376,39.0109281376,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,13.4030531897,13.4030531897,229.122260436,13.2237797465,13.2237797465,0,0,167.137824794,0,0,5.50670620214e-13,5.50670620214e-13,78.9951992497,0,0,10.4544590985,10.4544590985,154.812691533,13.2237797465,False
8796,mixed,-4,True,13.2237797465,13.2237797465,23.8575122883,569.904761905,0,569.904761905,383.93495197,23.8575122883,13.2237797465,True,False,False,False,False,False,169.932023986,9.54738360192,32.8359897274,32.8359897274,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,13.4030531897,13.4030531897,229.122260436,13.2237797465,13.2237797465,0,0,167.137824794,0,0,5.00932628711e-13,5.00932628711e-13,78.9951992497,0,0,10.4544590985,10.4544590985,154.812691533,13.2237797465,False
8803,mixed,-16,True,9.36974247942,9.36974247942,37.9528813481,2326.85714286,5.20789820686,2321.64924465,477.025520279,37.9528813481,9.36974247942,True,False,False,False,False,False,151.982617659,42.5894392861,104.989071862,104.989071862,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,16.226087913,16.226087913,231.94529516,9.36974247942,9.36974247942,0,0,170.991862061,0,0,5.20789820686,5.20789820686,84.2030974565,0,0,16.5188952282,16.5188952282,160.877127663,9.36974247942,False
8803,mixed,-8,True,8.8580765502,8.8580765502,37.4412154188,1150.47619048,4.69623227763,1145.7799582,476.51385435,37.4412154188,8.8580765502,True,False,False,False,False,False,151.982617659,33.8173923107,45.4960659317,45.4960659317,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,16.226087913,16.226087913,231.94529516,8.8580765502,8.8580765502,0,0,171.503527991,0,0,4.69623227763,4.69623227763,83.6914315273,0,0,16.5188952282,16.5188952282,160.877127663,8.8580765502,False
8803,mixed,-4,True,4.16184427257,4.16184427257,32.7449831412,575.238095238,0,575.238095238,392.822422823,32.7449831412,4.16184427257,True,False,False,False,False,False,151.982617659,26.13,8.99688639124,8.99688639124,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,16.226087913,16.226087913,231.94529516,4.16184427257,4.16184427257,0,0,176.199760268,1.35003119794e-13,1.35003119794e-13,0,0,78.9951992497,0,0,16.5188952282,16.5188952282,160.877127663,4.16184427257,False
8869,pure_location,-16,True,21.7340869294,21.7340869294,6.51580373185,1789.56190476,73.4222016298,1716.13970313,87.5376915334,6.51580373185,21.7340869294,False,False,False,False,True,True,562.149670818,240.24,49.3966728068,98.5039340683,49.1072612615,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,1.81855424299,1.81855424299,0,0,77.7946440384,6.10155419515,6.10155419515,0,0,56.4906137915,13.8139784912,13.8139784912,0,0,16.0273798187,0,0,6.51580373185,6.51580373185,87.5376915334,21.7340869294,True
8869,pure_location,-8,True,36.9295153154,36.9295153154,21.7112321179,761.904761905,31.9280969544,729.97666495,51.5525904278,21.7112321179,36.9295153154,False,False,False,False,True,True,562.149670818,120.12,10.3857446693,59.4930059307,49.1072612615,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,1.81855424299,1.81855424299,0,0,77.7946440384,0.132660128894,0.132660128894,0,0,62.4595078578,0,0,21.7112321179,21.7112321179,51.5525904278,34.9783009435,34.9783009435,0,0,46.043586858,36.9295153154,True
8869,pure_location,-4,True,36.9295153154,36.9295153154,21.7112321179,380.952380952,18.6801520337,362.272228919,51.5525904278,21.7112321179,36.9295153154,False,False,False,False,True,True,562.149670818,60.06,8.83294963819,33.3106263059,24.4776766677,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,15.0664991637,15.0664991637,0,0,64.5466991177,0.132660128894,0.132660128894,0,0,62.4595078578,0,0,21.7112321179,21.7112321179,51.5525904278,21.7303560228,21.7303560228,0,0,59.2915317787,36.9295153154,True
8883,pure_location,-16,True,89.1808827914,89.1808827914,0,1598.17142857,30.5550923814,1567.61633619,0,0,89.1808827914,False,False,False,False,True,True,513.042409557,240.24,98.5039340683,98.5039340683,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,60.483623931,60.483623931,0,0,70.9533956285,6.54480154563,6.54480154563,0,0,60.8962098875,15.9620101357,15.9620101357,0,0,43.1248076516,6.19044717903,6.19044717903,0,0,111.983177276,89.1808827914,True
8883,pure_location,-8,True,89.1808827914,89.1808827914,0,731.428571429,15.7295045753,715.699066853,0,0,89.1808827914,False,False,False,False,True,True,513.042409557,120.12,59.4930059307,59.4930059307,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,75.3092117371,75.3092117371,0,0,56.1278078225,4.71246682561,4.71246682561,0,0,62.7285446075,2.96875704962,2.96875704962,0,0,56.1180607377,6.19044717903,6.19044717903,0,0,111.983177276,89.1808827914,True
8883,pure_location,-4,True,101.941630317,101.941630317,12.7607475257,365.714285714,0,365.714285714,71.847565313,12.7607475257,101.941630317,False,False,False,False,True,True,513.042409557,60.06,33.3106263059,33.3106263059,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,75.3092117371,75.3092117371,0,0,56.1278078225,20.4419714009,20.4419714009,0,0,46.9990400322,0,0,12.7607475257,12.7607475257,71.847565313,6.19044717903,6.19044717903,0,0,111.983177276,101.941630317,True
8916,mixed,-16,True,11.2044592879,11.2044592879,88.5435049186,1880.99047619,57.5042415906,1823.4862346,405.595160366,88.5435049186,11.2044592879,True,False,False,False,False,False,346.522481134,240.24,39.0109281376,98.5039340683,59.4930059307,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,34.1076244788,34.1076244788,165.544644038,0,0,41.1968133612,41.1968133612,108.637824794,11.2044592879,11.2044592879,0,0,47.8823584994,0,0,13.2390670785,13.2390670785,131.412691533,11.2044592879,False
8916,mixed,-8,True,2.47171709255,2.47171709255,79.8107627232,859.428571429,33.8195509486,825.60902048,337.775611503,79.8107627232,2.47171709255,True,False,False,False,False,False,346.522481134,120.12,0,59.4930059307,59.4930059307,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,26.1337180079,26.1337180079,157.570737567,0,0,53.3864613399,53.3864613399,120.827472773,0,0,0.290583375434,0.290583375434,59.3774011627,2.47171709255,2.47171709255,0,0,115.701907362,2.47171709255,False
8916,mixed,-4,True,2.47171709255,2.47171709255,79.8107627232,429.714285714,10.0527941324,419.661491582,337.775611503,79.8107627232,2.47171709255,True,False,False,False,False,False,346.522481134,60.06,0,33.3106263059,33.3106263059,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,2.36696119168,2.36696119168,133.803980751,0,0,77.1532181561,77.1532181561,144.594229589,0,0,0.290583375434,0.290583375434,59.3774011627,2.47171709255,2.47171709255,0,0,115.701907362,2.47171709255,False
9016,pure_location,-16,True,104.660413075,104.660413075,0,2003.2,40.5854520126,1962.61454799,0,0,104.660413075,False,False,False,False,True,True,491.426343625,234.787934353,45.4960659317,84.5069940693,39.0109281376,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,5.9461072542,5.9461072542,0,0,109.755442955,52.7521631537,52.7521631537,0,0,64.7918620614,34.9830075688,34.9830075688,0,0,30.6499322049,10.9791350979,10.9791350979,0,0,103.376419154,104.660413075,True
9016,pure_location,-8,True,104.660413075,104.660413075,0,891.428571429,38.2359516469,853.192619782,0,0,104.660413075,False,False,False,False,True,True,491.426343625,120.12,0,39.0109281376,39.0109281376,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,8.29560761987,8.29560761987,0,0,107.405942589,52.7521631537,52.7521631537,0,0,64.7918620614,32.6335072032,32.6335072032,0,0,32.9994325706,10.9791350979,10.9791350979,0,0,103.376419154,104.660413075,True
9016,pure_location,-4,True,104.660413075,104.660413075,0,445.714285714,8.46057381006,437.253711904,0,0,104.660413075,False,False,False,False,True,True,491.426343625,60.06,0,32.8359897274,32.8359897274,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,8.29560761987,8.29560761987,0,0,107.405942589,44.7807786451,44.7807786451,0,0,72.76324657,10.8295138749,10.8295138749,0,0,54.8034258988,40.7545129347,40.7545129347,0,0,73.6010413169,104.660413075,True
9055,pure_location,-16,True,85.0978260089,85.0978260089,56.4059020174,1819.12380952,27.1737116714,1791.95009785,188.661550973,56.4059020174,85.0978260089,False,False,False,False,True,True,403.456702397,234.787934353,75.6737130899,104.989071862,29.3153587725,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,24.4998510807,24.4998510807,0,0,118.393663069,60.5979749282,60.5979749282,0,0,89.4880835609,0,0,3.65763428406,3.65763428406,71.7450222971,0,0,52.7482677333,52.7482677333,116.916528676,85.0978260089,True
9055,pure_location,-8,True,81.4401917249,81.4401917249,52.7482677333,763.428571429,2.75993752994,760.668633899,116.916528676,52.7482677333,81.4401917249,False,False,False,False,True,True,403.456702397,114.667934353,16.1807071592,45.4960659317,29.3153587725,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,31.0055889666,31.0055889666,0,0,111.887925183,36.1842007867,36.1842007867,0,0,113.901857702,14.2504019716,14.2504019716,0,0,53.8369860415,0,0,52.7482677333,52.7482677333,116.916528676,81.4401917249,True
9055,pure_location,-4,True,81.4401917249,81.4401917249,52.7482677333,381.714285714,2.75993752994,378.954348184,116.916528676,52.7482677333,81.4401917249,False,False,False,False,True,True,403.456702397,55.9005033089,1.7511201585,8.99688639124,7.24576623274,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,31.0055889666,31.0055889666,0,0,111.887925183,36.1842007867,36.1842007867,0,0,113.901857702,14.2504019716,14.2504019716,0,0,53.8369860415,0,0,52.7482677333,52.7482677333,116.916528676,81.4401917249,True
9063,mixed,-16,True,13.5444592879,13.5444592879,60.4730319908,1883.12380952,62.0313684421,1821.09244108,377.524687438,60.4730319908,13.5444592879,True,False,False,False,False,False,376.932954062,240.24,17.7654552098,98.5039340683,80.7384788585,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,19.2684233956,19.2684233956,150.705442955,0,0,37.2968133612,37.2968133612,104.737824794,13.5444592879,13.5444592879,0,0,45.5423584994,0,0,3.90779523404,3.90779523404,122.081419689,13.5444592879,False
9063,mixed,-8,True,14.2193883971,14.2193883971,61.1479611001,827.428571429,50.2238744126,777.204697016,260.025992093,61.1479611001,14.2193883971,True,False,False,False,False,False,376.932954062,120.12,0,59.4930059307,59.4930059307,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,15.6560385525,15.6560385525,147.093058112,0,0,45.4919225476,45.4919225476,112.932933981,9.93207444477,9.93207444477,0,0,49.1547433425,4.28731395238,4.28731395238,0,0,113.886310502,14.2193883971,False
9063,mixed,-4,True,38.8551498125,38.8551498125,85.7837225155,413.714285714,0,413.714285714,212.311551736,85.7837225155,38.8551498125,True,False,False,False,False,False,376.932954062,60.06,0,33.3106263059,33.3106263059,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,11.8777683315,11.8777683315,0,0,119.559251228,0,0,78.9865758124,78.9865758124,146.427587245,0,0,6.79714670308,6.79714670308,65.8839644904,26.977381481,26.977381481,0,0,91.1962429739,38.8551498125,False
9144,mixed,-16,True,25.8697424794,25.8697424794,46.1270897353,2460.64761905,0,2460.64761905,485.199728667,46.1270897353,25.8697424794,True,False,False,False,False,False,160.308409272,23.79,104.989071862,104.989071862,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,22.7362357084,22.7362357084,238.455442955,25.8697424794,25.8697424794,0,0,154.491862061,0,0,0.0226673080258,0.0226673080258,79.0178665577,0,0,23.3681867189,23.3681867189,167.726419154,25.8697424794,False
9144,mixed,-8,True,25.8697424794,25.8697424794,46.1270897353,1208.68571429,0,1208.68571429,485.199728667,46.1270897353,25.8697424794,True,False,False,False,False,False,160.308409272,23.79,45.4960659317,45.4960659317,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,22.7362357084,22.7362357084,238.455442955,25.8697424794,25.8697424794,0,0,154.491862061,0,0,0.0226673080257,0.0226673080257,79.0178665577,0,0,23.3681867189,23.3681867189,167.726419154,25.8697424794,False
9144,mixed,-4,True,25.8697424794,25.8697424794,46.1270897353,604.342857143,0,604.342857143,485.199728667,46.1270897353,25.8697424794,True,False,False,False,False,False,160.308409272,23.79,8.99688639124,8.99688639124,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,22.7362357084,22.7362357084,238.455442955,25.8697424794,25.8697424794,0,0,154.491862061,0,0,0.0226673080258,0.0226673080258,79.0178665577,0,0,23.3681867189,23.3681867189,167.726419154,25.8697424794,False
9194,mixed,-16,True,11.2303580051,11.2303580051,27.3351614787,2328.99047619,0,2328.99047619,387.41260116,27.3351614787,11.2303580051,True,False,False,False,False,False,164.460953054,60.8837375084,84.5069940693,84.5069940693,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,11.0307023802,11.0307023802,226.749909627,9.3237797465,9.3237797465,0,0,171.037824794,1.90657825861,1.90657825861,0,0,77.0886209911,0,0,16.3044590985,16.3044590985,160.662691533,11.2303580051,False
9194,mixed,-8,True,11.2303580051,11.2303580051,27.3351614787,1161.14285714,0,1161.14285714,387.41260116,27.3351614787,11.2303580051,True,False,False,False,False,False,164.460953054,49.7687375084,39.0109281376,39.0109281376,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,11.0307023802,11.0307023802,226.749909627,9.3237797465,9.3237797465,0,0,171.037824794,1.90657825861,1.90657825861,0,0,77.0886209911,0,0,16.3044590985,16.3044590985,160.662691533,11.2303580051,False
9194,mixed,-4,True,11.2303580051,11.2303580051,27.3351614787,580.571428571,0,580.571428571,387.41260116,27.3351614787,11.2303580051,True,False,False,False,False,False,164.460953054,8.775,32.8359897274,32.8359897274,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,11.0307023802,11.0307023802,226.749909627,9.3237797465,9.3237797465,0,0,171.037824794,1.90657825861,1.90657825861,0,0,77.0886209911,0,0,16.3044590985,16.3044590985,160.662691533,11.2303580051,False
9227,pure_location,-16,True,75.1584738161,75.1584738161,16.526810823,1778.28571429,91.7248852305,1686.56082906,132.228361032,16.526810823,75.1584738161,False,False,False,False,True,True,445.397593543,240.24,46.0287500814,98.5039340683,52.4751839868,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,16.526810823,16.526810823,132.228361032,38.8356096866,38.8356096866,0,0,78.7084155284,27.7554487452,27.7554487452,0,0,37.8774910286,8.56741538427,8.56741538427,0,0,105.788138867,75.1584738161,True
9227,pure_location,-8,True,64.828109735,64.828109735,6.19644674189,827.428571429,28.8770570814,798.551514347,71.8293865157,6.19644674189,64.828109735,False,False,False,False,True,True,445.397593543,120.12,27.0065756932,59.4930059307,32.4864302375,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,46.3210173261,46.3210173261,0,0,69.3805328833,9.9396770247,9.9396770247,0,0,107.60434819,0,0,6.19644674189,6.19644674189,71.8293865157,8.56741538427,8.56741538427,0,0,105.788138867,64.828109735,True
9227,pure_location,-4,True,64.828109735,64.828109735,6.19644674189,413.714285714,4.07817858751,409.636107127,71.8293865157,6.19644674189,64.828109735,False,False,False,False,True,True,445.397593543,60.06,14.9906277188,33.3106263059,18.3199985871,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,21.5221388322,21.5221388322,0,0,94.1794113772,9.9396770247,9.9396770247,0,0,107.60434819,0,0,6.19644674189,6.19644674189,71.8293865157,33.3662938782,33.3662938782,0,0,80.9892603734,64.828109735,True
9261,mixed,-16,True,9.3237797465,9.3237797465,28.1687847972,2290.59047619,1.38627250897,2289.20420368,467.241423729,28.1687847972,9.3237797465,True,False,False,False,False,False,161.720751477,64.2132703427,84.5069940693,84.5069940693,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,13.4030531897,13.4030531897,229.122260436,9.3237797465,9.3237797465,0,0,171.037824794,0,0,1.38627250897,1.38627250897,80.3814717586,0,0,13.3794590985,13.3794590985,157.737691533,9.3237797465,False
9261,mixed,-8,True,7.93750723753,7.93750723753,26.7825122883,1139.80952381,0,1139.80952381,386.85995197,26.7825122883,7.93750723753,True,False,False,False,False,False,161.720751477,53.0982703427,39.0109281376,39.0109281376,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,13.4030531897,13.4030531897,229.122260436,7.93750723753,7.93750723753,0,0,172.424097303,0,0,4.61852778244e-13,4.61852778244e-13,78.9951992497,0,0,13.3794590985,13.3794590985,157.737691533,7.93750723753,False
9261,mixed,-4,True,7.93750723753,7.93750723753,26.7825122883,569.904761905,0,569.904761905,386.85995197,26.7825122883,7.93750723753,True,False,False,False,False,False,161.720751477,15.3973836019,32.8359897274,32.8359897274,0,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,13.4030531897,13.4030531897,229.122260436,7.93750723753,7.93750723753,0,0,172.424097303,0,0,5.00932628711e-13,5.00932628711e-13,78.9951992497,0,0,13.3794590985,13.3794590985,157.737691533,7.93750723753,False
9272,pure_location,-16,True,147.519052864,147.519052864,2.53876374667,2038.24761905,44.5063150339,1993.74130401,133.27060003,2.53876374667,147.519052864,False,False,False,False,True,True,461.921020611,189.118611054,98.5039340683,98.5039340683,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,2.53876374667,2.53876374667,133.27060003,84.4487732528,84.4487732528,0,0,64.7962098875,38.3111393553,38.3111393553,0,0,32.2313881683,24.7591402555,24.7591402555,0,0,107.780781304,147.519052864,True
9272,pure_location,-8,True,147.519052864,147.519052864,2.53876374667,999.619047619,0,999.619047619,133.27060003,2.53876374667,147.519052864,False,False,False,False,True,True,461.921020611,68.9986110543,59.4930059307,59.4930059307,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,2.53876374667,2.53876374667,133.27060003,74.0271469619,74.0271469619,0,0,75.2178361784,4.22645061237,4.22645061237,0,0,66.3160769113,69.2654552894,69.2654552894,0,0,63.2744662699,147.519052864,True
9272,pure_location,-4,True,147.519052864,147.519052864,2.53876374667,499.80952381,0,499.80952381,133.27060003,2.53876374667,147.519052864,False,False,False,False,True,True,461.921020611,27.837758033,33.3106263059,33.3106263059,0,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,0,0,2.53876374667,2.53876374667,133.27060003,74.0271469619,74.0271469619,0,0,75.2178361784,4.22645061237,4.22645061237,0,0,66.3160769113,69.2654552894,69.2654552894,0,0,63.2744662699,147.519052864,True
9276,mixed,-16,True,55.0746404794,55.0746404794,73.2273500397,1979.12380952,40.6738174463,1938.44999208,272.347161545,73.2273500397,55.0746404794,True,False,False,False,False,False,377.372655161,240.24,23.1757541109,98.5039340683,75.3281799574,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,13.1769418464,13.1769418464,144.855442955,34.984071937,34.984071937,0,0,104.737824794,20.0905685424,20.0905685424,0,0,45.5423584994,0,0,60.0504081932,60.0504081932,127.49171859,55.0746404794,False
9276,mixed,-8,True,39.7133135115,39.7133135115,57.8660230717,923.428571429,25.3124904783,898.11608095,256.985834577,57.8660230717,39.7133135115,True,False,False,False,False,False,377.372655161,120.12,0,59.4930059307,59.4930059307,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,0,0,8.99965411898,8.99965411898,140.678155228,23.8000326965,23.8000326965,0,0,115.921864035,15.913280815,15.913280815,0,0,49.7196462269,0,0,48.8663689527,48.8663689527,116.307679349,39.7133135115,False
9276,mixed,-4,True,34.2591474515,34.2591474515,52.4118570117,461.714285714,0.611907256556,461.102378458,185.48609445,52.4118570117,34.2591474515,True,False,False,False,False,False,377.372655161,60.06,0,33.3106263059,33.3106263059,True,UPPER_BOUND_BELOW_REQUIRED_REDISTRIBUTION,15.7009291028,15.7009291028,0,0,115.977572006,18.5582183487,18.5582183487,0,0,121.163678383,0,0,3.545488059,3.545488059,69.1784151008,0,0,48.8663689527,48.8663689527,116.307679349,34.2591474515,False
9341,pure_location,-16,True,43.864024242,43.864024242,9.9968133612,2042.51428571,40.7487250177,2001.7655607,77.4378247943,9.9968133612,43.864024242,False,False,False,False,True,True,457.728737646,234.787934353,79.1936719106,84.5069940693,5.31332215869,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,6.84237552116,6.84237552116,0,0,124.594644038,0,0,9.9968133612,9.9968133612,77.4378247943,24.4723936406,24.4723936406,0,0,34.6144241467,12.5492550802,12.5492550802,0,0,105.624369375,43.864024242,True
9341,pure_location,-8,True,43.237255487,43.237255487,9.37004460621,943.542857143,40.1219562627,903.42090088,76.8110560393,9.37004460621,43.237255487,False,False,False,False,True,True,457.728737646,120.12,33.6976059789,39.0109281376,5.31332215869,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,6.84237552116,6.84237552116,0,0,124.594644038,0,0,9.37004460621,9.37004460621,76.8110560393,23.8456248856,23.8456248856,0,0,35.2411929017,12.5492550802,12.5492550802,0,0,105.624369375,43.237255487,True
9341,pure_location,-4,True,48.9230208605,48.9230208605,15.0558099797,471.771428571,10.5905660035,461.180862568,141.5836392,15.0558099797,48.9230208605,False,False,False,False,True,True,457.728737646,60.06,28.8263352203,32.8359897274,4.00965450703,True,UPPER_BOUND_SUFFICIENT_NOT_FEASIBILITY_PROOF,6.84237552116,6.84237552116,0,0,124.594644038,0,0,9.37004460621,9.37004460621,76.8110560393,0,0,5.6857653735,5.6857653735,64.7725831608,42.0806453393,42.0806453393,0,0,76.0929791155,48.9230208605,True
