path_id,dissipation_stage,resolution_global_hour,preventive_inventory_at_resolution_kg,first_positive_preventive_proxy_relative_hour,production_last8h_before_dissipation_kg,HTT_last8h_before_dissipation_kg,ordinary_shortage_total_kg,actual_operating_cost_yuan,production_after_dissipation_confirmation,HTT_after_dissipation_confirmation,inventory_retention_after_confirmation,label
8968,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
8971,4,24,6.30269498349,-18,11.115,0,0,49657.2634926,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
8972,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
8973,4,24,5.60813793862,-18,0,0,0,49450.3677426,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
8975,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
8979,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
8983,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
8985,5,32,94.1884781839,-26,77.8800689119,0,0,58986.4299306,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
8987,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
8988,4,24,18.3262758297,-18,23.79,0,0,49983.1972426,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
8989,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
8991,4,24,4.91642247452,-18,11.115,1.38627250897,0,49667.9269648,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
8998,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9013,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9015,4,24,6.30269498349,-18,8.775,0,0,49613.7064926,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9021,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9024,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9027,4,24,6.30269498349,-18,11.115,0,0,49657.2634926,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9030,4,24,6.30269498349,-18,8.775,0,0,49613.7064926,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9033,6,40,137.870650745,-34,0,1.41154043698,0,81650.495877,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9036,4,24,6.30269498349,-18,8.775,0,0,49613.7064926,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9039,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9048,5,32,117.123409272,-26,97.89,0,0,59484.03821,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9051,4,24,13.5647884007,-18,19.0285125709,0,0,49845.7306588,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9052,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9053,4,24,6.30269498349,-18,11.115,0,0,49657.2634926,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9057,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9058,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9062,4,24,17.947359981,-18,10.8671492486,20.0813157459,0,50098.5369572,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9065,3,16,5.60813793862,-10,2.925,0,0,29058.6171221,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9066,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9068,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9071,5,32,122.973409272,-26,103.74,0,0,59661.93071,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9072,4,24,10.2026949835,-18,15.015,0,0,49729.8584926,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9074,4,24,18.3262758297,-18,23.79,0,0,49983.1972426,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9078,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9085,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9086,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9087,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9089,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9091,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9093,4,24,18.3262758297,-18,23.79,0,0,49983.1972426,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9097,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9101,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9102,4,24,19.7310372279,-18,19.89,0.764973013306,0,50132.2954556,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9105,4,24,4.91642247452,-18,11.115,1.38627250897,0,49667.9269648,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9108,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9109,5,32,84.671921843,-26,73.125,0,0,58791.4165518,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9112,4,24,4.91642247452,-18,11.115,1.38627250897,0,49667.9269648,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9113,6,40,87.8496084751,-34,10.5430790157,0,0,78256.700641,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9116,6,40,122.973409272,-34,0,2.29214842206,0,78856.8460275,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9121,5,32,89.5178315897,-26,73.2094223176,0,0,58885.4761882,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9123,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9126,5,32,96.258409272,-26,88.725,0,0,58925.72371,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9127,5,32,51.4620730918,-26,50.1686638197,0,0,58093.5305143,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9131,6,40,81.367743434,-34,0,0,0,77796.0836447,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9136,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9137,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9141,5,32,77.3065294594,-26,58.0731201873,0,0,58721.877289,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9145,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9148,4,24,17.947359981,-18,10.8671492486,20.0813157459,0,50098.5369572,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9149,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9153,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9156,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9157,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9158,4,24,13.808762375,-18,19.89,0.617513454709,0,49915.1941903,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9161,3,16,5.60813793862,-10,2.925,0,0,29058.6171221,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9162,5,32,89.5178315897,-26,73.2094223176,0,0,58885.4761882,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9167,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9174,4,24,18.3262758297,-18,23.79,0,0,49983.1972426,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9175,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9176,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9179,5,32,60.9995303823,-26,50.5411211103,0,0,58302.9415188,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
9181,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
