file,line/function,symbol,role,active_in_current_call_chain,source_of_truth,derived_copy,hardcoded,needs_override,needs_validation,notes
terminalLoh_wdro/src/finalize_stage88a_h2_terminal_loh.py,368,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""The next step is limited to user review of the new H2 TerminalLOH shape and the 150 -> 200 kg evidence. Do not freeze TerminalLOH or tank capacity, and do not run FA-MSP/OOS, before that review."","
terminalLoh_wdro/src/finalize_stage88a_h2_terminal_loh.py,397,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"shape.to_csv(result_dir / ""new_cap150_shape_audit.csv"", index=False)"
terminalLoh_wdro/src/finalize_stage88a_h2_terminal_loh.py,414,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"cap150_binding = binding[binding.arm.str.endswith(""CAP150"")].binding_count.max() > 0"
terminalLoh_wdro/src/finalize_stage88a_h2_terminal_loh.py,415,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"cap200_material_binding = binding[binding.arm.str.endswith(""CAP200"")].binding_count.max() >= 7"
terminalLoh_wdro/src/finalize_stage88a_h2_terminal_loh.py,418,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"low = risk[risk.arm == f""{method}_CAP150""].iloc[0].mean_shortage_kg"
terminalLoh_wdro/src/finalize_stage88a_h2_terminal_loh.py,419,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"high = risk[risk.arm == f""{method}_CAP200""].iloc[0].mean_shortage_kg"
terminalLoh_wdro/src/finalize_stage88a_h2_terminal_loh.py,429,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"cap200_any_binding = binding[binding.arm.str.endswith(""CAP200"")].binding_count.max() > 0"
terminalLoh_wdro/src/finalize_stage88a_h2_terminal_loh.py,430,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"if shortage_effect == ""CLEAR"" and intensity_label == ""YES"" and location_label == ""YES"" and not cap200_any_binding:"
terminalLoh_wdro/src/finalize_stage88a_h2_terminal_loh.py,439,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""NEW_CAP150_TERMINAL_LOH_SHAPE"": shape_label,"
terminalLoh_wdro/src/finalize_stage88a_h2_terminal_loh.py,440,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""SITE4_CAP150_BINDING"": ""YES"" if cap150_binding else ""NO"","
terminalLoh_wdro/src/finalize_stage88a_h2_terminal_loh.py,441,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""SITE4_CAP200_STILL_BINDING"": ""YES"" if cap200_material_binding else ""NO"","
terminalLoh_wdro/src/finalize_stage88a_h2_terminal_loh.py,445,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""SITE4_200KG_SENSITIVITY_JUDGMENT"": capacity_judgment,"
terminalLoh_wdro/src/finalize_stage88b_site1_directed_sensitivity.py,14,300,C_LEGACY_OR_INACTIVE,False,False,False,True,False,False,"BASE_CAPACITY = np.asarray([300.0, 200.0, 100.0, 200.0])"
terminalLoh_wdro/src/finalize_stage88b_site1_directed_sensitivity.py,15,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"CANDIDATE_CAPACITY = np.asarray([350.0, 200.0, 100.0, 200.0])"
terminalLoh_wdro/src/finalize_stage88b_site1_directed_sensitivity.py,63,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"require(shortage.shape == objective.shape == (15000,), f""candidate case {case_id} record shape failed"")"
terminalLoh_wdro/src/finalize_stage88b_site1_directed_sensitivity.py,80,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"arm = f""{method}_CAP200"""
terminalLoh_wdro/src/finalize_stage88b_site1_directed_sensitivity.py,93,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"require(shortage.shape == objective.shape == (15000,), ""baseline fixed-T record shape failed"")"
terminalLoh_wdro/src/finalize_stage88b_site1_directed_sensitivity.py,111,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"row[f""T{site}_CAP300_kg""] = low"
terminalLoh_wdro/src/finalize_stage88b_site1_directed_sensitivity.py,117,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""T_total_CAP300_kg"": low_total, ""T_total_S1CAP350_kg"": high_total,"
terminalLoh_wdro/src/finalize_stage88b_site1_directed_sensitivity.py,119,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""Site1_utilization_CAP300"": row[""T1_CAP300_kg""] / 300,"
terminalLoh_wdro/src/finalize_stage88b_site1_directed_sensitivity.py,121,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""Site1_headroom_CAP300_kg"": 300 - row[""T1_CAP300_kg""],"
terminalLoh_wdro/src/finalize_stage88b_site1_directed_sensitivity.py,123,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""CAP300_binding"": int(abs(row[""T1_CAP300_kg""] - 300) <= TOL),"
terminalLoh_wdro/src/finalize_stage88b_site1_directed_sensitivity.py,142,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""state_id"": state_id, ""a"": int(record.a), ""loc"": int(record.loc), ""state_count"": 1, ""scenario_count"": 15000}"
terminalLoh_wdro/src/finalize_stage88b_site1_directed_sensitivity.py,178,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,base_range = float(group.T1_CAP300_kg.max() - group.T1_CAP300_kg.min())
terminalLoh_wdro/src/finalize_stage88b_site1_directed_sensitivity.py,197,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,above_300 = near.T1_S1CAP350_kg > 300 + TOL
terminalLoh_wdro/src/finalize_stage88b_site1_directed_sensitivity.py,198,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"above_by_method = near.assign(above=above_300).groupby(""method"").above.sum()"
terminalLoh_wdro/src/finalize_stage88b_site1_directed_sensitivity.py,201,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,elif above_300.any():
terminalLoh_wdro/src/finalize_stage88b_site1_directed_sensitivity.py,245,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""SITE1_300KG_REAL_CAPACITY_TRUNCATION"": truncation,"
terminalLoh_wdro/src/finalize_stage88b_site1_directed_sensitivity.py,261,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"ax.plot(x, frame.T1_CAP300_kg, ""o-"", label=""Baseline Site1 cap 300"", color=""#35618d"")"
terminalLoh_wdro/src/finalize_stage88b_site1_directed_sensitivity.py,263,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"ax.axhline(300, color=""#555555"", linewidth=0.9)"
terminalLoh_wdro/src/finalize_stage88b_site1_directed_sensitivity.py,272,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"fig.savefig(output / ""site1_selected_300_vs_350.png"", dpi=170)"
terminalLoh_wdro/src/finalize_stage88b_site1_directed_sensitivity.py,306,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""# Stage-88B directed Site1 300 to 350 kg sensitivity"","
terminalLoh_wdro/src/finalize_stage88b_site1_directed_sensitivity.py,310,300,C_LEGACY_OR_INACTIVE,False,False,False,True,False,False,"""The Stage-88A H2 consequence bank, exact groups, D/A/C, economics, eta, solver, probability recovery, and recourse are reused unchanged. The Stage-88A CAP200 baseline `[300,200,100,200]` is read from its accepted result and fixed-T record files; it was not optimized again. Candidate `[350,200,100,200]` changes Site1 only. The 350 kg value is a sensitivity candidate, not a final capacity."","
terminalLoh_wdro/src/finalize_stage88b_site1_directed_sensitivity.py,314,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"f""Mechanical selection found {(selected.cohort == 'NEAR_BINDING').sum()} near-binding states (union of SAA/DRO CAP200 Site1 utilization >=95%) and {(selected.cohort == 'CONTROL').sum()} controls where both arms are <=80%. Both SAA and DRO were solved for all {len(selected)} states, producing {len(effect)} candidate cases. The near-binding count is below the 15-state stop gate."","
terminalLoh_wdro/src/finalize_stage88b_site1_directed_sensitivity.py,340,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""Each state uses its existing 15000-record Stage-88A baseline recourse array and the candidate's 15000-record fixed-T nominal recourse array. Cohort quantiles are nearest-rank statistics pooled across the selected states; this is a directed local sensitivity, not a 35-state population estimate."","
terminalLoh_wdro/src/finalize_stage88b_site1_directed_sensitivity.py,352,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"f""All {len(certificate)}/{len(certificate)} candidate certificates pass. Capacity is exactly `350|200|100|200`; accepted solver SHA-256 is `{certificate.accepted_solver_sha256.iloc[0]}`. No baseline solver call, bank generation, FA-MSP/OOS, or capacity-parameter modification occurred."","
terminalLoh_wdro/src/finalize_stage88c_site4_directed_sensitivity.py,13,300,C_LEGACY_OR_INACTIVE,False,False,False,True,False,False,"BASE_CAPACITY = np.asarray([300.0, 200.0, 100.0, 200.0])"
terminalLoh_wdro/src/finalize_stage88c_site4_directed_sensitivity.py,14,300,C_LEGACY_OR_INACTIVE,False,False,False,True,False,False,"CANDIDATE_CAPACITY = np.asarray([300.0, 200.0, 100.0, 250.0])"
terminalLoh_wdro/src/finalize_stage88c_site4_directed_sensitivity.py,57,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"require(certificate.iloc[0].capacity_vector_kg == ""300|200|100|250"", ""candidate capacity certificate failed"")"
terminalLoh_wdro/src/finalize_stage88c_site4_directed_sensitivity.py,61,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"require(shortage.shape == objective.shape == (15000,), f""candidate case {case_id} record shape failed"")"
terminalLoh_wdro/src/finalize_stage88c_site4_directed_sensitivity.py,77,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"arm = f""{method}_CAP200"""
terminalLoh_wdro/src/finalize_stage88c_site4_directed_sensitivity.py,91,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"require(shortage.shape == objective.shape == (15000,), ""baseline fixed-T record shape failed"")"
terminalLoh_wdro/src/finalize_stage88c_site4_directed_sensitivity.py,114,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"row[f""T{site}_CAP200_kg""] = low"
terminalLoh_wdro/src/finalize_stage88c_site4_directed_sensitivity.py,121,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""T_total_CAP200_kg"": low_total,"
terminalLoh_wdro/src/finalize_stage88c_site4_directed_sensitivity.py,124,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""Site4_utilization_CAP200"": row[""T4_CAP200_kg""] / 200,"
terminalLoh_wdro/src/finalize_stage88c_site4_directed_sensitivity.py,126,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""Site4_headroom_CAP200_kg"": 200 - row[""T4_CAP200_kg""],"
terminalLoh_wdro/src/finalize_stage88c_site4_directed_sensitivity.py,128,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""CAP200_binding"": int(abs(row[""T4_CAP200_kg""] - 200) <= TOL),"
terminalLoh_wdro/src/finalize_stage88c_site4_directed_sensitivity.py,154,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""scenario_count"": 15000,"
terminalLoh_wdro/src/finalize_stage88c_site4_directed_sensitivity.py,200,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,base_range = float(group.T4_CAP200_kg.max() - group.T4_CAP200_kg.min())
terminalLoh_wdro/src/finalize_stage88c_site4_directed_sensitivity.py,227,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,above = near.T4_S4CAP250_kg > 200 + TOL
terminalLoh_wdro/src/finalize_stage88c_site4_directed_sensitivity.py,286,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""SITE4_200KG_REAL_CAPACITY_TRUNCATION"": truncation,"
terminalLoh_wdro/src/finalize_stage88c_site4_directed_sensitivity.py,303,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"ax.plot(x, frame.T4_CAP200_kg, ""o-"", label=""Baseline Site4 cap 200"", color=""#35618d"")"
terminalLoh_wdro/src/finalize_stage88c_site4_directed_sensitivity.py,305,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"ax.axhline(200, color=""#555555"", linewidth=0.9)"
terminalLoh_wdro/src/finalize_stage88c_site4_directed_sensitivity.py,314,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"fig.savefig(output / ""site4_selected_200_vs_250.png"", dpi=170)"
terminalLoh_wdro/src/finalize_stage88c_site4_directed_sensitivity.py,354,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""# Stage-88C directed Site4 200 to 250 kg sensitivity"","
terminalLoh_wdro/src/finalize_stage88c_site4_directed_sensitivity.py,358,300,C_LEGACY_OR_INACTIVE,False,False,False,True,False,False,"""The accepted Stage-88A H2 bank, W geometry/kernel, grid position A, Candidate-1 road fragility, E33/E29 shifts, D/A/C, economics, eta, solver, exact aggregation, probability recovery, and recourse are reused unchanged. Baseline `[300,200,100,200]` is read from accepted CAP200 results and fixed-T arrays without reoptimization. Candidate `[300,200,100,250]` changes Site4 only. The 250 kg value is a sensitivity candidate, not a final capacity."","
terminalLoh_wdro/src/finalize_stage88c_site4_directed_sensitivity.py,388,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""Each selected state uses 15000 nominal records. Cohort quantiles are nearest-rank statistics pooled inside that directed cohort. Stage-88A's 150 to 200 result is a full 35-state analysis; this 200 to 250 result is selected-state evidence, so their percentages are not subtracted or treated as the same population. Marginal return is judged from the present directed effect size and only compared qualitatively with Stage-88A."","
terminalLoh_wdro/src/finalize_stage88c_site4_directed_sensitivity.py,402,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""1. The Stage-88A full-state evidence already establishes that 150 kg was too tight for Site4."","
terminalLoh_wdro/src/finalize_stage88c_site4_directed_sensitivity.py,403,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"f""2. At 200 kg, real clipping is `{values['SITE4_200KG_REAL_CAPACITY_TRUNCATION']}` because selected CAP250 solutions can move above 200 kg."","
terminalLoh_wdro/src/finalize_stage88c_site4_directed_sensitivity.py,405,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"f""4. The directed 200 to 250 shortage effect is `{values['SITE4_EXPANSION_EFFECT_ON_SHORTAGE']}` and marginal return is `{values['SITE4_EXPANSION_MARGINAL_RETURN']}`; exact cohort values are reported above."","
terminalLoh_wdro/src/finalize_stage88c_site4_directed_sensitivity.py,406,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"f""5. The evidence judgment is `{values['SITE4_250KG_SENSITIVITY_JUDGMENT']}`. Of the three stated choices, the evidence most strongly supports only confirming that 150 kg was too small while not determining final capacity. Site4=250 kg can remain a sensitivity candidate, but this directed result does not establish it as preferable to keeping 200 kg."","
terminalLoh_wdro/src/finalize_stage88c_site4_directed_sensitivity.py,410,300,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"f""All {len(certificate)}/{len(certificate)} candidate certificates pass. Capacity is exactly `300|200|100|250`; accepted solver SHA-256 is `{certificate.accepted_solver_sha256.iloc[0]}`. No baseline solver call, bank generation, FA-MSP/OOS, or formal capacity modification occurred."","
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,1,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,function finalize_step03YF_r2000_h2()
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,2,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,%FINALIZE_STEP03YF_R2000_H2 Combine four isolated R=2000 state runs.
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,13,300,C_LEGACY_OR_INACTIVE,False,False,False,True,False,False,formalCap = [300; 200; 100; 150];
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,19,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,'35-period-vs-aggregate-saa-r2000');
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,77,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,error('Step-03Y-F R=2000 state checkpoint table audit failed.');
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,121,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"string(fullfile(thisDir, 'run_step03YF_r2000_state_h2.m')); ..."
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,134,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"fullfile(finalizingDir, 'terminalLOH_r2000.csv'));"
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,143,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"fullfile(finalizingDir, 'stability_500_1000_2000.csv'));"
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,147,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""states=7,9,11,19""; ""R=2000""; ..."
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,151,300,C_LEGACY_OR_INACTIVE,False,False,False,True,False,False,"""formal_capacity_upper_kg=[300,200,100,150]""; ..."
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,212,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"sampleSizes = [500, 1000, 2000];"
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,267,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"r2000 = data(data.R == 2000, :);"
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,268,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"site2 = r2000(r2000.site_id == 2, :);"
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,269,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,maxDiff = max(r2000.site_absolute_difference_kg);
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,270,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,totalDiff = abs(r2000.period_minus_aggregate_total_kg(1));
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,272,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,max(r2000.site_difference_fraction_of_capacity) > 0.10
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,285,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"'max_site_difference_R2000_kg', maxDiff, ..."
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,288,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"'total_difference_R2000_kg', r2000.period_minus_aggregate_total_kg(1), ..."
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,289,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"'site2_difference_R2000_kg', site2.period_minus_aggregate_kg, ..."
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,290,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"'max_relative_regret_R2000', r2000.state_max_relative_regret(1), ..."
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,293,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"'close_R2000', r2000.state_close_diagnostic(1), ..."
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,294,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"'reference_site_R500', r2000.reference_dominant_site_R500(1), ..."
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,296,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"r2000.reference_direction_stable_across_R(1), ..."
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,297,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"'aggregate_capacity_hits_R2000', sum(cap.model == ""AGGREGATE"" & ..."
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,299,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"'period_capacity_hits_R2000', sum(cap.model == ""PERIOD"" & ..."
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,301,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"'R2000_effect_type', effectType);"
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,310,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,if all(~effect.close_R2000) && all(effect.reference_direction_stable) && ...
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,311,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,control.close_R2000
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,313,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,elseif all(effect.close_R2000) && control.close_R2000
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,326,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""state_7_consistent_R2000="" + lower(string(summary.close_R2000( ..."
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,328,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""state_11_close_diagnostic_R2000="" + lower(string(summary.close_R2000( ..."
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,331,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,summary.max_site_difference_R2000_kg(summary.initial_state_id == 11) <= ...
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,333,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""state_19_site2_difference_R2000_kg="" + sprintf('%.12g', ..."
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,334,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,summary.site2_difference_R2000_kg(summary.initial_state_id == 19)); ...
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,335,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""state_9_R2000_effect_type="" + summary.R2000_effect_type( ..."
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,341,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""_max_site_diff_500_1000_2000="" + ..."
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,344,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"sprintf('%.12g', summary.max_site_difference_R2000_kg(ii)) + ..."
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,347,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,""","" + sprintf('%.12g', summary.total_difference_R2000_kg(ii)); %#ok<AGROW>"
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,353,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""States 7, 9, 11, and 19 use the exact first 2000 frozen nominal records. Each state was solved in an independent MATLAB process and released before the next state.""; ..."
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,364,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,""": max site differences R=500/1000/2000 = `"" + ..."
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,367,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"sprintf('%.6f', summary.max_site_difference_R2000_kg(ii)) + ..."
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,368,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,""" kg`; R=2000 type `"" + summary.R2000_effect_type(ii) + ""`.""; %#ok<AGROW>"
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,378,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"fprintf(fid, '\n### 2026-07-29 - task-002 Step-03Y-F run-001 R=2000 aggregate versus period SAA final audit\n\n');"
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,379,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"fprintf(fid, '- Frozen baseline/local/upstream: `f46321afbe78469962f97f26f4f8ccea0329f89d`; states `7,9,11,19`; exact nominal prefix R=2000. Each state ran in an independent MATLAB process and released large arrays before the next state.\n');"
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,382,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"fprintf(fid, '- State %d max site difference R=500/1000/2000: `%.12g/%.12g/%.12g kg`; total difference: `%.12g/%.12g/%.12g kg`; R=2000 type `%s`.\n', ..."
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,385,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"summary.max_site_difference_R2000_kg(ii), ..."
terminalLoh_wdro/src/finalize_step03YF_r2000_h2.m,388,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"summary.total_difference_R2000_kg(ii), summary.R2000_effect_type(ii));"
terminalLoh_wdro/src/finalize_step04CB_isolated.py,284,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,- 主体集合：R=15000，字节严格等价聚合为 {prep['nominal_exact_group_count']} 组。
terminalLoh_wdro/src/finalize_step04CC2_independent_validation.py,67,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"if len(manifest) != 3 or not np.all(manifest[""sample_count""].to_numpy() == 15000):"
terminalLoh_wdro/src/finalize_step04CC2_independent_validation.py,104,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"if len(group) != 15000 or group[""scenario_id""].nunique() != 15000:"
terminalLoh_wdro/src/finalize_step04CC2_independent_validation.py,252,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"""datasets=3 independent state19 Monte Carlo distributions; each has R=15000 and weights 1/15000"","
terminalLoh_wdro/src/finalize_step04CC2_independent_validation.py,300,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"- Namespace: `independent-path-C2`; every dataset separately contains 15,000 scenarios with weight `1/15000`."
terminalLoh_wdro/src/finalize_step04CC3_markov_validation.py,79,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"if not np.all(manifest[""sample_count""].to_numpy() == 15000):"
terminalLoh_wdro/src/finalize_step04CC3_markov_validation.py,80,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"raise RuntimeError(""A C3 dataset is not exactly 15000 rows"")"
terminalLoh_wdro/src/finalize_step04CC3_markov_validation.py,390,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"- Sampling: each distribution and seed is a separate 15,000-row state19 conditional Monte Carlo distribution with weight 1/15000. Distributions and seeds are not pooled into one probability law."
terminalLoh_wdro/src/finalize_step04CC5B_unified_economic.py,137,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"old_rows.insert(0, ""objective_version"", ""historical_gamma_2_M_2000_plus_Cy"")"
terminalLoh_wdro/src/finalize_step04CC5B_unified_economic.py,139,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"old_rows[""shortage_penalty_coefficient""] = 2000.0"
terminalLoh_wdro/src/finalize_step04CC5B_unified_economic.py,250,200,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"ax.bar(x-width/2, pivot[""historical_gamma_2_M_2000_plus_Cy""], width, label=""Historical mixed-unit"")"
terminalLoh_wdro/src/finalize_step04CC5B_unified_economic.py,281,electrolyzer,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,- `SEC_H2=1/0.0195=51.2820512821 kWh/kg`; no additional electrolyzer-efficiency multiplication was made.
terminalLoh_wdro/src/finalize_step04CC5B_unified_economic.py,297,electrolyzer,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"{results['verdict']}. SAA remains the economic reference; eta is not frozen. See `candidate_positioning.txt` and the complete CSV tables for the economic-resilience tradeoff. This prototype excludes electrolyzer O&M, depreciation, water, holding, losses, salvage, external hydrogen, and station-to-station transport. It does not run the MSP or 35 states."
terminalLoh_wdro/src/finalize_step04CC6_35state.py,378,150,C_LEGACY_OR_INACTIVE,False,False,False,False,False,False,"require((results.scenario_count == 15000).all(), ""Every case must use 15000 scenarios"")"
