a0,loc0,lfw0,seed_id,base_seed,N,metric,fixed_value,random_value,random_minus_fixed,relative_difference,fixed_reference,formal_random_mode
5,6,0,1,20260723,15000,D_q99_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,1,20260723,15000,full_loss_probability,0.0372666666666667,0.0400666666666667,0.00279999999999997,0.0751341681574231,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,1,20260723,15000,D_upper_bound_hit_share,0.0372666666666667,0.0400666666666667,0.00279999999999997,0.0751341681574231,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,1,20260723,15000,A0_pair_share,0.0911402356902356,0.0939745791245789,0.00283434343434329,0.0310987064371499,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,1,20260723,15000,reachable_pair_share,0.908859764309767,0.906025420875423,-0.00283434343434408,-0.00311857070325543,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,1,20260723,15000,C_reachable_mean_km,20.4888610287469,20.5078511532117,0.0189901244647679,0.000926851152834889,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,1,20260723,15000,C_reachable_q95_km,25.9508924708594,26.0566796903321,0.105787219472703,0.00407643858844132,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,1,20260723,15000,W3_failed_lines_mean,7.11646666666667,7.24613333333333,0.129666666666663,0.018220652571032,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,1,20260723,15000,W3_failed_lines_q95,20,21,1,0.05,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,1,20260723,15000,W3_closed_roads_mean,3.62326666666667,3.7218,0.09853333333333,0.027194612596367,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,1,20260723,15000,W3_closed_roads_q95,14,15,1,0.0714285714285714,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,2,20260724,15000,D_mean_kg,232.863977306821,235.188227913699,2.32425060687837,0.0099811513732583,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,2,20260724,15000,D_q95_kg,582.876469465128,587.240542236042,4.36407277091371,0.00748713149274728,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,2,20260724,15000,D_q99_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,2,20260724,15000,full_loss_probability,0.0375333333333333,0.0395333333333333,0.00200000000000003,0.05328596802842,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,2,20260724,15000,D_upper_bound_hit_share,0.0375333333333333,0.0395333333333333,0.00200000000000003,0.05328596802842,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,2,20260724,15000,A0_pair_share,0.0907292929292926,0.093493939393939,0.00276464646464643,0.0304713767228516,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,2,20260724,15000,reachable_pair_share,0.90927070707071,0.906506060606063,-0.0027646464646468,-0.00304050976584667,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,2,20260724,15000,C_reachable_mean_km,20.4723557853153,20.5068791588079,0.0345233734926147,0.00168634102761042,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,2,20260724,15000,C_reachable_q95_km,25.9837498042164,25.8543510273543,-0.129398776862129,-0.00497998856351099,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,2,20260724,15000,W3_failed_lines_mean,7.09253333333333,7.26646666666667,0.173933333333337,0.0245234424935148,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,2,20260724,15000,W3_failed_lines_q95,20,21,1,0.05,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,2,20260724,15000,W3_closed_roads_mean,3.6136,3.724,0.1104,0.0305512508301971,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,2,20260724,15000,W3_closed_roads_q95,14,15,1,0.0714285714285714,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,3,20260725,15000,D_mean_kg,232.299248106628,235.135913591358,2.83666548473033,0.0122112555587277,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,3,20260725,15000,D_q95_kg,581.7854512724,582.876469465128,1.09101819272826,0.00187529301453334,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,3,20260725,15000,D_q99_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,3,20260725,15000,full_loss_probability,0.0354666666666667,0.0392,0.0037333333333333,0.105263157894736,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,3,20260725,15000,D_upper_bound_hit_share,0.0354666666666667,0.0392,0.0037333333333333,0.105263157894736,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,3,20260725,15000,A0_pair_share,0.0912070707070705,0.0931301346801345,0.00192306397306395,0.0210845930930098,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,3,20260725,15000,reachable_pair_share,0.908792929292931,0.906869865319867,-0.00192306397306397,-0.00211606396911579,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,3,20260725,15000,C_reachable_mean_km,20.4763622725549,20.5090807572,0.0327184846450876,0.0015978660764828,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,3,20260725,15000,C_reachable_q95_km,25.8748860670319,25.968925691702,0.0940396246701205,0.00363439763276638,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,3,20260725,15000,W3_failed_lines_mean,7.08293333333333,7.2416,0.15866666666667,0.0224012650126129,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,3,20260725,15000,W3_failed_lines_q95,20,21,1,0.05,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,3,20260725,15000,W3_closed_roads_mean,3.63533333333333,3.73333333333333,0.0980000000000034,0.0269576379974336,Step-03D fixed_representative run-001,stagewise_random_triangular
5,6,0,3,20260725,15000,W3_closed_roads_q95,14,15,1,0.0714285714285714,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,1,20260723,15000,D_mean_kg,168.651828819245,171.819763794561,3.16793497531614,0.0187838756181614,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,1,20260723,15000,D_q95_kg,528.32555982871,532.689632599624,4.36407277091359,0.00826019617965953,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,1,20260723,15000,D_q99_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,1,20260723,15000,full_loss_probability,0.019,0.0216666666666667,0.00266666666666667,0.140350877192983,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,1,20260723,15000,D_upper_bound_hit_share,0.019,0.0216666666666667,0.00266666666666667,0.140350877192983,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,1,20260723,15000,A0_pair_share,0.0625998316498317,0.0641419191919192,0.00154208754208748,0.0246340525436801,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,1,20260723,15000,reachable_pair_share,0.937400168350171,0.935858080808083,-0.00154208754208851,-0.00164506855679639,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,1,20260723,15000,C_reachable_mean_km,19.9877607136856,20.003912342734,0.016151629048359,0.000808075966073577,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,1,20260723,15000,C_reachable_q95_km,24.4282202552276,24.4115180886937,-0.0167021665339107,-0.000683724248406366,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,1,20260723,15000,W3_failed_lines_mean,5.37006666666667,5.493,0.12293333333333,0.0228923290834373,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,1,20260723,15000,W3_failed_lines_q95,19,19,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,1,20260723,15000,W3_closed_roads_mean,2.58906666666667,2.6674,0.07833333333333,0.0302554331033049,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,1,20260723,15000,W3_closed_roads_q95,13,13,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,2,20260724,15000,D_mean_kg,169.163680004364,172.95473183682,3.79105183245571,0.0224105542771232,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,2,20260724,15000,D_q95_kg,527.234541635982,532.689632599624,5.45509096364151,0.0103466114847382,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,2,20260724,15000,D_q99_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,2,20260724,15000,full_loss_probability,0.0172666666666667,0.0187333333333333,0.00146666666666663,0.0849420849420829,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,2,20260724,15000,D_upper_bound_hit_share,0.0172666666666667,0.0187333333333333,0.00146666666666663,0.0849420849420829,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,2,20260724,15000,A0_pair_share,0.0618025252525252,0.0642419191919192,0.002439393939394,0.0394707809984565,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,2,20260724,15000,reachable_pair_share,0.938197474747477,0.935758080808083,-0.00243939393939419,-0.00260008580821513,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,2,20260724,15000,C_reachable_mean_km,20.0111980646829,20.0304113594149,0.0192132947320189,0.000960127158299824,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,2,20260724,15000,C_reachable_q95_km,24.5400141545729,24.6350457437979,0.095031589224984,0.00387251566467721,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,2,20260724,15000,W3_failed_lines_mean,5.38286666666667,5.5374,0.15453333333333,0.0287083710042969,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,2,20260724,15000,W3_failed_lines_q95,19,20,1,0.0526315789473684,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,2,20260724,15000,W3_closed_roads_mean,2.6066,2.69306666666667,0.0864666666666669,0.0331722038926828,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,2,20260724,15000,W3_closed_roads_q95,13,13,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,3,20260725,15000,D_mean_kg,169.242833374246,172.408131722263,3.16529834801696,0.0187027024123234,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,3,20260725,15000,D_q95_kg,530.507596214167,532.689632599624,2.18203638545651,0.00411311053984535,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,3,20260725,15000,D_q99_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,3,20260725,15000,full_loss_probability,0.0201333333333333,0.022,0.0018666666666667,0.0927152317880811,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,3,20260725,15000,D_upper_bound_hit_share,0.0201333333333333,0.022,0.0018666666666667,0.0927152317880811,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,3,20260725,15000,A0_pair_share,0.0622045454545454,0.0642772727272727,0.00207272727272732,0.0333211545487769,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,3,20260725,15000,reachable_pair_share,0.937795454545456,0.935722727272728,-0.00207272727272756,-0.0022102125390789,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,3,20260725,15000,C_reachable_mean_km,20.0014052669236,20.0194896844998,0.0180844175761763,0.000904157349687952,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,3,20260725,15000,C_reachable_q95_km,24.3810538424361,24.4674448508669,0.086391008430784,0.0035433664594275,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,3,20260725,15000,W3_failed_lines_mean,5.41,5.54013333333333,0.130133333333333,0.0240542205791743,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,3,20260725,15000,W3_failed_lines_q95,19,19,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,3,20260725,15000,W3_closed_roads_mean,2.6156,2.6916,0.0760000000000001,0.0290564306468879,Step-03D fixed_representative run-001,stagewise_random_triangular
5,7,0,3,20260725,15000,W3_closed_roads_q95,13,13,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,1,20260723,15000,D_mean_kg,461.744538090171,462.13779559774,0.393257507569331,0.000851677659677123,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,1,20260723,15000,D_q95_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,1,20260723,15000,D_q99_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,1,20260723,15000,full_loss_probability,0.228133333333333,0.229133333333333,0.00100000000000033,0.00438340151958066,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,1,20260723,15000,D_upper_bound_hit_share,0.228133333333333,0.229133333333333,0.00100000000000033,0.00438340151958066,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,1,20260723,15000,A0_pair_share,0.251046969696967,0.255705723905721,0.00465875420875411,0.0185573011073489,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,1,20260723,15000,reachable_pair_share,0.748953030303035,0.744294276094281,-0.0046587542087535,-0.00622035564348877,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,1,20260723,15000,C_reachable_mean_km,22.8218138518567,22.7661097654575,-0.0557040863991496,-0.00244082642864155,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,1,20260723,15000,C_reachable_q95_km,31.7258768141192,31.6026951907618,-0.123181623357375,-0.00388268617693664,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,1,20260723,15000,W3_failed_lines_mean,14.1218666666667,14.299,0.1771333333333,0.0125431954226991,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,1,20260723,15000,W3_failed_lines_q95,27,27,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,1,20260723,15000,W3_closed_roads_mean,8.8312,9.0014,0.170199999999999,0.0192725790379563,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,1,20260723,15000,W3_closed_roads_q95,21,21,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,2,20260724,15000,D_mean_kg,462.851739719426,463.907572575438,1.0558328560121,0.00228114699677295,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,2,20260724,15000,D_q95_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,2,20260724,15000,D_q99_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,2,20260724,15000,full_loss_probability,0.2268,0.229,0.00220000000000001,0.00970017636684307,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,2,20260724,15000,D_upper_bound_hit_share,0.2268,0.229,0.00220000000000001,0.00970017636684307,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,2,20260724,15000,A0_pair_share,0.252122390572388,0.256781481481479,0.00465909090909067,0.0184794809319126,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,2,20260724,15000,reachable_pair_share,0.747877609427616,0.743218518518524,-0.00465909090909211,-0.00622975049708725,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,2,20260724,15000,C_reachable_mean_km,22.7696020330778,22.7274499755186,-0.0421520575591643,-0.00185124261275754,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,2,20260724,15000,C_reachable_q95_km,31.7200147016057,31.6075576859916,-0.112457015614105,-0.00354530149724086,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,2,20260724,15000,W3_failed_lines_mean,14.1668,14.3748666666667,0.208066666666666,0.0146869205936884,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,2,20260724,15000,W3_failed_lines_q95,27,27,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,2,20260724,15000,W3_closed_roads_mean,8.85426666666667,9.04473333333333,0.190466666666664,0.0215112864607644,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,2,20260724,15000,W3_closed_roads_q95,21,21,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,3,20260725,15000,D_mean_kg,462.157997617943,463.322750456863,1.16475283891987,0.00252024815089913,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,3,20260725,15000,D_q95_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,3,20260725,15000,D_q99_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,3,20260725,15000,full_loss_probability,0.2272,0.232133333333333,0.00493333333333332,0.0217136150234741,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,3,20260725,15000,D_upper_bound_hit_share,0.2272,0.232133333333333,0.00493333333333332,0.0217136150234741,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,3,20260725,15000,A0_pair_share,0.252375420875418,0.25668636363636,0.0043109427609424,0.0170814683378793,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,3,20260725,15000,reachable_pair_share,0.747624579124584,0.743313636363641,-0.00431094276094324,-0.0057661865076601,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,3,20260725,15000,C_reachable_mean_km,22.6992385682033,22.6527166884792,-0.0465218797240823,-0.00204949076085968,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,3,20260725,15000,C_reachable_q95_km,31.3931685244148,31.2492963396134,-0.143872184801381,-0.00458291378551007,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,3,20260725,15000,W3_failed_lines_mean,14.1619333333333,14.3686666666667,0.206733333333366,0.0145978185652642,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,3,20260725,15000,W3_failed_lines_q95,27,27,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,3,20260725,15000,W3_closed_roads_mean,8.8378,9.01953333333333,0.181733333333334,0.0205631869168044,Step-03D fixed_representative run-001,stagewise_random_triangular
6,1,0,3,20260725,15000,W3_closed_roads_q95,21,21,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,1,20260723,15000,D_mean_kg,469.770449772249,470.772004473174,1.00155470092471,0.00213200873194617,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,1,20260723,15000,D_q95_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,1,20260723,15000,D_q99_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,1,20260723,15000,full_loss_probability,0.235666666666667,0.237333333333333,0.00166666666666634,0.00707213578500569,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,1,20260723,15000,D_upper_bound_hit_share,0.235666666666667,0.237333333333333,0.00166666666666634,0.00707213578500569,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,1,20260723,15000,A0_pair_share,0.27592929292929,0.280370538720535,0.00444124579124544,0.0160955937084344,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,1,20260723,15000,reachable_pair_share,0.724070707070713,0.719629461279466,-0.00444124579124683,-0.0061337183618631,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,1,20260723,15000,C_reachable_mean_km,23.1307880221029,23.0998366089904,-0.0309514131125006,-0.00133810456794315,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,1,20260723,15000,C_reachable_q95_km,32.2520513519021,32.2372542668442,-0.0147970850578929,-0.000458795159924618,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,1,20260723,15000,W3_failed_lines_mean,14.7318666666667,14.9122,0.1803333333333,0.0122410375693485,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,1,20260723,15000,W3_failed_lines_q95,27,28,1,0.037037037037037,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,1,20260723,15000,W3_closed_roads_mean,9.29733333333333,9.46893333333333,0.171600000000003,0.0184569052057941,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,1,20260723,15000,W3_closed_roads_q95,21,22,1,0.0476190476190476,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,2,20260724,15000,D_mean_kg,470.380001636527,471.637200083644,1.25719844711688,0.00267272937357644,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,2,20260724,15000,D_q95_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,2,20260724,15000,D_q99_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,2,20260724,15000,full_loss_probability,0.2308,0.236866666666667,0.00606666666666666,0.0262853841709994,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,2,20260724,15000,D_upper_bound_hit_share,0.2308,0.236866666666667,0.00606666666666666,0.0262853841709994,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,2,20260724,15000,A0_pair_share,0.279010269360266,0.283574242424239,0.00456397306397327,0.016357724303259,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,2,20260724,15000,reachable_pair_share,0.720989730639736,0.716425757575763,-0.00456397306397349,-0.00633014988982418,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,2,20260724,15000,C_reachable_mean_km,23.0546226631644,23.0204125317577,-0.03421013140672,-0.00148387297014318,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,2,20260724,15000,C_reachable_q95_km,32.0636893721091,32.1164765167961,0.0527871446870449,0.0016463216092956,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,2,20260724,15000,W3_failed_lines_mean,14.7123333333333,14.929,0.216666666666701,0.0147268731449827,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,2,20260724,15000,W3_failed_lines_q95,27,28,1,0.037037037037037,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,2,20260724,15000,W3_closed_roads_mean,9.3612,9.55486666666667,0.193666666666667,0.0206882308535943,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,2,20260724,15000,W3_closed_roads_q95,22,22,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,3,20260725,15000,D_mean_kg,469.807635308985,470.662666266626,0.855030957640849,0.0018199596885617,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,3,20260725,15000,D_q95_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,3,20260725,15000,D_q99_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,3,20260725,15000,full_loss_probability,0.2336,0.234266666666667,0.000666666666666677,0.00285388127853885,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,3,20260725,15000,D_upper_bound_hit_share,0.2336,0.234266666666667,0.000666666666666677,0.00285388127853885,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,3,20260725,15000,A0_pair_share,0.276713468013466,0.279702188552186,0.00298872053871962,0.0108007772811918,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,3,20260725,15000,reachable_pair_share,0.723286531986536,0.720297811447816,-0.00298872053872012,-0.0041321390715122,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,3,20260725,15000,C_reachable_mean_km,23.080343765666,23.0852409216912,0.00489715602518359,0.000212178643217114,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,3,20260725,15000,C_reachable_q95_km,32.158381995839,32.2612639383783,0.10288194253927,0.00319922633397979,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,3,20260725,15000,W3_failed_lines_mean,14.7257333333333,14.9152666666667,0.189533333333365,0.012870892677673,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,3,20260725,15000,W3_failed_lines_q95,27,28,1,0.037037037037037,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,3,20260725,15000,W3_closed_roads_mean,9.33673333333333,9.5156,0.17886666666667,0.0191573069810287,Step-03D fixed_representative run-001,stagewise_random_triangular
6,2,0,3,20260725,15000,W3_closed_roads_q95,22,22,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
6,3,0,1,20260723,15000,D_mean_kg,464.180563510896,465.028321013919,0.84775750302299,0.00182635286710597,Step-03D fixed_representative run-001,stagewise_random_triangular
6,3,0,1,20260723,15000,D_q95_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
6,3,0,1,20260723,15000,D_q99_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
6,3,0,1,20260723,15000,full_loss_probability,0.2206,0.2226,0.002,0.00906618313689937,Step-03D fixed_representative run-001,stagewise_random_triangular
6,3,0,1,20260723,15000,D_upper_bound_hit_share,0.2206,0.2226,0.002,0.00906618313689937,Step-03D fixed_representative run-001,stagewise_random_triangular
6,3,0,1,20260723,15000,A0_pair_share,0.284727777777775,0.289703703703701,0.00497592592592594,0.0174760817675104,Step-03D fixed_representative run-001,stagewise_random_triangular
6,3,0,1,20260723,15000,reachable_pair_share,0.715272222222226,0.710296296296301,-0.00497592592592522,-0.00695668833673686,Step-03D fixed_representative run-001,stagewise_random_triangular
6,3,0,1,20260723,15000,C_reachable_mean_km,23.0906003631269,23.0891285748808,-0.00147178824606442,-6.37397132564254e-05,Step-03D fixed_representative run-001,stagewise_random_triangular
6,3,0,1,20260723,15000,C_reachable_q95_km,32.000206965381,32.0315242932932,0.0313173279121912,0.000978660167606774,Step-03D fixed_representative run-001,stagewise_random_triangular
6,3,0,1,20260723,15000,W3_failed_lines_mean,14.6454,14.8682666666667,0.222866666666667,0.0152175199493811,Step-03D fixed_representative run-001,stagewise_random_triangular
6,3,0,1,20260723,15000,W3_failed_lines_q95,27,28,1,0.037037037037037,Step-03D fixed_representative run-001,stagewise_random_triangular
6,3,0,1,20260723,15000,W3_closed_roads_mean,9.33593333333333,9.53546666666667,0.199533333333337,0.0213726176279469,Step-03D fixed_representative run-001,stagewise_random_triangular
6,3,0,1,20260723,15000,W3_closed_roads_q95,22,22,0,0,Step-03D fixed_representative run-001,stagewise_random_triangular
6,3,0,2,20260724,15000,D_mean_kg,463.802634808935,464.608406295174,0.805771486239337,0.00173731545654387,Step-03D fixed_representative run-001,stagewise_random_triangular
6,3,0,2,20260724,15000,D_q95_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
6,3,0,2,20260724,15000,D_q99_kg,607.969887897881,607.969887897881,-3.41060513164848e-13,-5.60982574883931e-16,Step-03D fixed_representative run-001,stagewise_random_triangular
6,3,0,2,20260724,15000,full_loss_probability,0.220533333333333,0.2216,0.00106666666666699,0.00483675937122277,Step-03D fixed_representative run-001,stagewise_random_triangular
