profile_id,global_hour,occurrence_count,realized_pel1_kw,realized_pel2_kw,realized_pel3_kw,realized_pel4_kw,current_remaining_base_headroom_kw,candidate_nameplate_increment_kw,total_increment_needed_to_candidate_kw,solver_success,max_additional_hosting_kw,requested_additional_kw,hosting_ratio,full_hostable,min_voltage_pu,max_voltage_pu,voltage_margin_pu,critical_bus,max_true_s_mva,max_true_s_utilization,critical_branch_id,critical_branch_from,critical_branch_to,max_octagon_utilization,voltage_limited_flag,branch_limited_flag,substation_limited_flag,unclassified_limited_flag,root_grid_import_kw,root_reactive_import_kvar,pv_used_kw,max_p_balance_error_kw,max_q_balance_error_kvar,max_voltage_drop_error,slack_voltage_error,max_octagon_violation_kva,true_circle_violation_mva,max_additional_site4_hosting_kw,max_new_pel4_kw,plus_37p5_from_realized_hostable,S4_FULL_INCREMENT_HOSTABLE
977,41,3,272.323605585,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.924871597122,1,0.0248715971225,33,4.04966162936,0.674943604893,1,1,2,0.705542362439,False,False,False,False,3508.37472558,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
978,41,6,272.323605585,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.924871597122,1,0.0248715971225,33,4.04966162936,0.674943604893,1,1,2,0.705542362439,False,False,False,False,3508.37472558,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
979,41,6,272.323605585,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.924871597122,1,0.0248715971225,33,4.04966162936,0.674943604893,1,1,2,0.705542362439,False,False,False,False,3508.37472558,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
980,41,5,272.324293107,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.924871594408,1,0.0248715944083,33,4.04966222498,0.674943704164,1,1,2,0.70554245014,False,False,False,False,3508.37541311,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
981,41,12,272.324293107,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.924871594408,1,0.0248715944083,33,4.04966222498,0.674943704164,1,1,2,0.70554245014,False,False,False,False,3508.37541311,2022.6384,218.4496,4.12114786741e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
982,41,2,274.770437262,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.924861937463,1,0.0248619374628,33,4.0517815963,0.675296932716,1,1,2,0.705854483087,False,False,False,False,3510.82155726,2022.6384,218.4496,4.97379915032e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
983,41,1,279.779232341,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.924842163309,1,0.024842163309,33,4.05612242956,0.676020404927,1,1,2,0.706493410718,False,False,False,False,3515.83035234,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
984,41,1,300,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.924762329717,1,0.0247623297172,33,4.07366218781,0.678943697969,1,1,2,0.709072794976,False,False,False,False,3536.05112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
985,41,2,300,0,0,89.707255933,60.292744067,37.5,97.792744067,True,97.792744067,97.792744067,1,True,0.924762329717,1,0.0247623297172,33,4.07366218781,0.678943697969,1,1,2,0.709072794976,False,False,False,False,3536.05112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,97.792744067,187.5,True,YES
986,41,1,300,0,0,89.707255933,60.292744067,37.5,97.792744067,True,97.792744067,97.792744067,1,True,0.924762329717,1,0.0247623297172,33,4.07366218781,0.678943697969,1,1,2,0.709072794976,False,False,False,False,3536.05112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,97.792744067,187.5,True,YES
987,41,3,300,0,0,94.2252467007,55.7747532993,37.5,93.2747532993,True,93.2747532993,93.2747532993,1,True,0.924762329717,1,0.0247623297172,33,4.07366218781,0.678943697969,1,1,2,0.709072794976,False,False,False,False,3536.05112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,93.2747532993,187.5,True,YES
988,41,28,300,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.924762329717,1,0.0247623297172,33,4.07366218781,0.678943697969,1,1,2,0.709072794976,False,False,False,False,3536.05112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
989,41,1,300,0,33.7637661947,150,0,37.5,37.5,True,37.5,37.5,1,True,0.924272134082,1,0.0242721340822,33,4.10300431621,0.683834052702,1,1,2,0.713379739621,False,False,False,False,3569.81488619,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
990,41,9,300,0,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.921538551598,1,0.0215385515982,18,4.17825033826,0.696375056377,1,1,2,0.72438013227,False,False,False,False,3656.05112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
991,41,1,300,143.589912863,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.922675833591,1,0.0226758335912,33,4.19890750409,0.699817917348,1,1,2,0.727389288545,False,False,False,False,3679.64103286,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
992,41,4,300,200,120,0,150,37.5,187.5,True,187.5,187.5,1,True,0.91105167545,1,0.0110516754495,18,4.35433075652,0.725721792754,1,1,2,0.749892361094,False,False,False,False,3856.05112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
993,41,115,300,200,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.91105167545,1,0.0110516754495,18,4.35433075652,0.725721792754,1,1,2,0.749892361094,False,False,False,False,3856.05112,2022.6384,218.4496,3.12638803734e-13,9.59232693276e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
994,42,280,0,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.927557827398,1,0.0275578273983,33,3.72358602307,0.620597670512,1,1,2,0.652878201242,False,False,False,False,3178.48147,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
995,42,2,0,0,0,21.8326099643,128.167390036,37.5,165.667390036,True,165.667390036,165.667390036,1,True,0.927557827398,1,0.0275578273983,33,3.72358602307,0.620597670512,1,1,2,0.652878201242,False,False,False,False,3178.48147,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,165.667390036,187.5,True,YES
996,42,1,0,0,0,23.5237615535,126.476238447,37.5,163.976238447,True,163.976238447,163.976238447,1,True,0.927557827398,1,0.0275578273983,33,3.72358602307,0.620597670512,1,1,2,0.652878201242,False,False,False,False,3178.48147,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,163.976238447,187.5,True,YES
997,42,1,0,0,0,35.9891683449,114.010831655,37.5,151.510831655,True,151.510831655,151.510831655,1,True,0.927557827398,1,0.0275578273983,33,3.72358602307,0.620597670512,1,1,2,0.652878201242,False,False,False,False,3178.48147,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,151.510831655,187.5,True,YES
998,42,3,0,0,0,40.9871301114,109.012869889,37.5,146.512869889,True,146.512869889,146.512869889,1,True,0.927557827398,1,0.0275578273983,33,3.72358602307,0.620597670512,1,1,2,0.652878201242,False,False,False,False,3178.48147,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,146.512869889,187.5,True,YES
999,42,3,0,0,0,43.115461237,106.884538763,37.5,144.384538763,True,144.384538763,144.384538763,1,True,0.927557827398,1,0.0275578273983,33,3.72358602307,0.620597670512,1,1,2,0.652878201242,False,False,False,False,3178.48147,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,144.384538763,187.5,True,YES
1000,42,3,0,0,0,43.1161487587,106.883851241,37.5,144.383851241,True,144.383851241,144.383851241,1,True,0.927557827398,1,0.0275578273983,33,3.72358602307,0.620597670512,1,1,2,0.652878201242,False,False,False,False,3178.48147,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,144.383851241,187.5,True,YES
1001,42,2,0,0,0,46.9175035019,103.082496498,37.5,140.582496498,True,140.582496498,140.582496498,1,True,0.927557827398,1,0.0275578273983,33,3.72358602307,0.620597670512,1,1,2,0.652878201242,False,False,False,False,3178.48147,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,140.582496498,187.5,True,YES
1002,42,1,0,0,0,55.3422656062,94.6577343938,37.5,132.157734394,True,132.157734394,132.157734394,1,True,0.927557827398,1,0.0275578273983,33,3.72358602307,0.620597670512,1,1,2,0.652878201242,False,False,False,False,3178.48147,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,132.157734394,187.5,True,YES
1003,42,5,0,0,0,72.243887375,77.756112625,37.5,115.256112625,True,115.256112625,115.256112625,1,True,0.927557827398,1,0.0275578273983,33,3.72358602307,0.620597670512,1,1,2,0.652878201242,False,False,False,False,3178.48147,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,115.256112625,187.5,True,YES
1004,42,1,0,0,0,78.6703895318,71.3296104682,37.5,108.829610468,True,108.829610468,108.829610468,1,True,0.927557827398,1,0.0275578273983,33,3.72358602307,0.620597670512,1,1,2,0.652878201242,False,False,False,False,3178.48147,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,108.829610468,187.5,True,YES
1005,42,3,0,0,0,89.707255933,60.292744067,37.5,97.792744067,True,97.792744067,97.792744067,1,True,0.927557827398,1,0.0275578273983,33,3.72358602307,0.620597670512,1,1,2,0.652878201242,False,False,False,False,3178.48147,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,97.792744067,187.5,True,YES
1006,42,1,0,0,0,89.707255933,60.292744067,37.5,97.792744067,True,97.792744067,97.792744067,1,True,0.927557827398,1,0.0275578273983,33,3.72358602307,0.620597670512,1,1,2,0.652878201242,False,False,False,False,3178.48147,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,97.792744067,187.5,True,YES
1007,42,18,0,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.927557827398,1,0.0275578273983,33,3.72358602307,0.620597670512,1,1,2,0.652878201242,False,False,False,False,3178.48147,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1008,42,2,0,200,120,0,150,37.5,187.5,True,187.5,187.5,1,True,0.912627936125,1,0.0126279361255,18,4.00021512072,0.666702520119,1,1,2,0.69369776736,False,False,False,False,3498.48147,1939.6774,142.0192,2.13162820728e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
1009,42,3,0,200,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.912627936125,1,0.0126279361255,18,4.00021512072,0.666702520119,1,1,2,0.69369776736,False,False,False,False,3498.48147,1939.6774,142.0192,2.13162820728e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1010,42,1,49.5286672483,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.927362843745,1,0.0273628437453,33,3.76595245087,0.627658741812,1,1,2,0.659196134703,False,False,False,False,3228.01013725,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1011,42,1,89.898329952,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.927203886782,1,0.0272038867818,33,3.80061244181,0.633435406968,1,1,2,0.664345735065,False,False,False,False,3268.37979995,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1012,42,1,96.5415141768,200,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.912241614355,1,0.0122416143546,18,4.08491599336,0.680819332227,1,1,2,0.706012713364,False,False,False,False,3595.02298418,1939.6774,142.0192,3.97903932026e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1013,42,1,118.871673277,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.927089786426,1,0.0270897864262,33,3.82555697481,0.637592829136,1,1,2,0.668041607889,False,False,False,False,3297.35314328,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
1014,42,1,165.493926083,200,120,0,150,37.5,187.5,True,187.5,187.5,1,True,0.911965593309,1,0.0119655933091,18,4.1457284184,0.690954736401,1,1,2,0.714808361916,False,False,False,False,3663.97539608,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
1015,42,1,232.742448736,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.92664121411,1,0.0266412141104,33,3.92413009976,0.654021683293,1,1,2,0.682567094288,False,False,False,False,3411.22391874,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
1016,42,2,237.432338418,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.926622734524,1,0.0266227345238,33,3.92820767814,0.65470127969,1,1,2,0.683165341982,False,False,False,False,3415.91380842,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1017,42,3,272.323605585,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.926485240786,1,0.0264852407859,33,3.95858612206,0.659764353676,1,1,2,0.687616111941,False,False,False,False,3450.80507558,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1018,42,1,272.323605585,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.926485240786,1,0.0264852407859,33,3.95858612206,0.659764353676,1,1,2,0.687616111941,False,False,False,False,3450.80507558,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1019,42,1,272.324293107,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.926485238076,1,0.0264852380764,33,3.95858672139,0.659764453565,1,1,2,0.687616199642,False,False,False,False,3450.80576311,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1020,42,1,288.17804151,200,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.911474274046,1,0.0114742740461,18,4.25454329772,0.70909054962,1,1,2,0.730458088045,False,False,False,False,3786.65951151,1939.6774,142.0192,2.13162820728e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1021,42,1,300,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.926376163712,1,0.0263761637123,33,3.98273546111,0.663789243519,1,1,2,0.691146544478,False,False,False,False,3478.48147,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
1022,42,9,300,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.926376163712,1,0.0263761637123,33,3.98273546111,0.663789243519,1,1,2,0.691146544478,False,False,False,False,3478.48147,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1023,42,1,300,0,4.90150398614,150,0,37.5,37.5,True,37.5,37.5,1,True,0.926305141826,1,0.026305141826,33,3.98701710048,0.66450285008,1,1,2,0.691771785934,False,False,False,False,3483.38297399,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1024,42,1,300,0,65.5563729581,150,0,37.5,37.5,True,37.5,37.5,1,True,0.925425812932,1,0.0254258129322,33,4.04011790031,0.673352983385,1,1,2,0.699508990417,False,False,False,False,3544.03784296,1939.6774,142.0192,3.41060513165e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1025,42,2,300,0,120,0,150,37.5,187.5,True,187.5,187.5,1,True,0.921909523796,1,0.0219095237957,18,4.08796004212,0.681326673687,1,1,2,0.706453881772,False,False,False,False,3598.48147,1939.6774,142.0192,2.13162820728e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
1026,42,4,300,0,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.921909523796,1,0.0219095237957,18,4.08796004212,0.681326673687,1,1,2,0.706453881772,False,False,False,False,3598.48147,1939.6774,142.0192,2.13162820728e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1027,42,2,300,200,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.920466566085,1,0.0204665660855,18,4.15855435713,0.693092392855,1,1,2,0.716658773302,False,False,False,False,3678.48147,1939.6774,142.0192,2.13162820728e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1028,42,3,300,200,120,0,150,37.5,187.5,True,187.5,187.5,1,True,0.911426916062,1,0.0114269160624,18,4.2650685685,0.710844761417,1,1,2,0.731966110596,False,False,False,False,3798.48147,1939.6774,142.0192,2.13162820728e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
1029,42,108,300,200,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.911426916062,1,0.0114269160624,18,4.2650685685,0.710844761417,1,1,2,0.731966110596,False,False,False,False,3798.48147,1939.6774,142.0192,2.13162820728e-13,1.06581410364e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1030,43,335,0,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.923975874081,1,0.023975874081,33,3.90084204105,0.650140340176,1,1,2,0.681717191539,False,False,False,False,3356.27041,1987.9682,42.2304,1.98951966013e-13,9.23705556488e-14,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
1031,43,1,0,0,0,4.8410310268,145.158968973,37.5,182.658968973,True,182.658968973,182.658968973,1,True,0.923975874081,1,0.023975874081,33,3.90084204105,0.650140340176,1,1,2,0.681717191539,False,False,False,False,3356.27041,1987.9682,42.2304,1.98951966013e-13,9.23705556488e-14,1.11022302463e-16,0,0,0,182.658968973,187.5,True,YES
1032,43,1,0,0,0,18.3886902312,131.611309769,37.5,169.111309769,True,169.111309769,169.111309769,1,True,0.923975874081,1,0.023975874081,33,3.90084204105,0.650140340176,1,1,2,0.681717191539,False,False,False,False,3356.27041,1987.9682,42.2304,1.98951966013e-13,9.23705556488e-14,1.11022302463e-16,0,0,0,169.111309769,187.5,True,YES
1033,43,1,0,0,0,62.0308615179,87.9691384821,37.5,125.469138482,True,125.469138482,125.469138482,1,True,0.923975874081,1,0.023975874081,33,3.90084204105,0.650140340176,1,1,2,0.681717191539,False,False,False,False,3356.27041,1987.9682,42.2304,1.98951966013e-13,9.23705556488e-14,1.11022302463e-16,0,0,0,125.469138482,187.5,True,YES
1034,43,1,0,0,0,89.707255933,60.292744067,37.5,97.792744067,True,97.792744067,97.792744067,1,True,0.923975874081,1,0.023975874081,33,3.90084204105,0.650140340176,1,1,2,0.681717191539,False,False,False,False,3356.27041,1987.9682,42.2304,1.98951966013e-13,9.23705556488e-14,1.11022302463e-16,0,0,0,97.792744067,187.5,True,YES
1035,43,5,0,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.923975874081,1,0.023975874081,33,3.90084204105,0.650140340176,1,1,2,0.681717191539,False,False,False,False,3356.27041,1987.9682,42.2304,1.98951966013e-13,9.23705556488e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1036,43,4,0,0,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.917624482581,1,0.0176244825806,18,4.00455659564,0.667426099273,1,1,2,0.697024528833,False,False,False,False,3476.27041,1987.9682,42.2304,1.98951966013e-13,9.23705556488e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1037,43,1,0,105.672579611,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.91207485182,1,0.0120748518204,18,4.09662460387,0.682770767312,1,1,2,0.71050424399,False,False,False,False,3581.94298961,1987.9682,42.2304,2.55795384874e-13,9.23705556488e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1038,43,5,0,200,120,0,150,37.5,187.5,True,187.5,187.5,1,True,0.907092357089,1,0.00709235708886,18,4.17935182674,0.69655863779,1,1,2,0.722536757657,False,False,False,False,3676.27041,1987.9682,42.2304,2.55795384874e-13,9.23705556488e-14,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
1039,43,1,0,200,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.907092357089,1,0.00709235708886,18,4.17935182674,0.69655863779,1,1,2,0.722536757657,False,False,False,False,3676.27041,1987.9682,42.2304,2.55795384874e-13,9.23705556488e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1040,43,1,72.4043134358,200,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.906800869799,1,0.00680086979898,18,4.24318038107,0.707196730179,1,1,2,0.731772734718,False,False,False,False,3748.67472344,1987.9682,42.2304,2.48689957516e-13,9.23705556488e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1041,43,1,72.4043134358,200,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.906800869799,1,0.00680086979898,18,4.24318038107,0.707196730179,1,1,2,0.731772734718,False,False,False,False,3748.67472344,1987.9682,42.2304,2.48689957516e-13,9.23705556488e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1042,43,1,88.9634582696,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.923624256506,1,0.0236242565061,33,3.9776442741,0.66294071235,1,1,2,0.69306547206,False,False,False,False,3445.23386827,1987.9682,42.2304,2.55795384874e-13,9.23705556488e-14,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
1043,43,1,192.868970507,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.92321341268,1,0.0232134126797,33,4.06797343975,0.677995573291,1,1,2,0.706319778082,False,False,False,False,3549.13938051,1987.9682,42.2304,2.55795384874e-13,9.23705556488e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1044,43,1,194.934440499,200,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.906307371053,1,0.0063073710526,18,4.35180934311,0.725301557184,1,1,2,0.747402817915,False,False,False,False,3871.2048505,1987.9682,42.2304,2.55795384874e-13,9.23705556488e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1045,43,1,194.934440499,200,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.906307371053,1,0.0063073710526,18,4.35180934311,0.725301557184,1,1,2,0.747402817915,False,False,False,False,3871.2048505,1987.9682,42.2304,2.48689957516e-13,9.23705556488e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1046,43,1,200.208856022,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.923184383757,1,0.0231843837573,33,4.07437876662,0.679063127769,1,1,2,0.707256062276,False,False,False,False,3556.47926602,1987.9682,42.2304,2.55795384874e-13,9.23705556488e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1047,43,1,237.801464577,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.923035692342,1,0.0230356923421,33,4.10723388716,0.684538981193,1,1,2,0.712051418433,False,False,False,False,3594.07187458,1987.9682,42.2304,2.55795384874e-13,9.23705556488e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1048,43,1,244.79669757,200,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.906106470346,1,0.00610647034566,18,4.39622392813,0.732703988022,1,1,2,0.753763304476,False,False,False,False,3921.06710757,1987.9682,42.2304,2.48689957516e-13,9.23705556488e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1049,43,1,272.323605585,0,0,89.707255933,60.292744067,37.5,97.792744067,True,97.792744067,97.792744067,1,True,0.922899124558,1,0.022899124558,33,4.13747653699,0.689579422832,1,1,2,0.716455102238,False,False,False,False,3628.59401558,1987.9682,42.2304,2.55795384874e-13,9.23705556488e-14,1.11022302463e-16,0,0,0,97.792744067,187.5,True,YES
1050,43,4,300,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.922789623593,1,0.0227896235926,33,4.16177016127,0.693628360212,1,1,2,0.719985534774,False,False,False,False,3656.27041,1987.9682,42.2304,1.98951966013e-13,9.23705556488e-14,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
1051,43,2,300,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.922789623593,1,0.0227896235926,33,4.16177016127,0.693628360212,1,1,2,0.719985534774,False,False,False,False,3656.27041,1987.9682,42.2304,1.98951966013e-13,9.23705556488e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1052,43,1,300,200,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.914978411643,1,0.0149784116434,18,4.33852959414,0.72308826569,1,1,2,0.745497763598,False,False,False,False,3856.27041,1987.9682,42.2304,1.98951966013e-13,9.23705556488e-14,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
1053,43,1,300,200,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.914978411643,1,0.0149784116434,18,4.33852959414,0.72308826569,1,1,2,0.745497763598,False,False,False,False,3856.27041,1987.9682,42.2304,1.98951966013e-13,9.23705556488e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1054,43,1,300,200,120,0,150,37.5,187.5,True,187.5,187.5,1,True,0.905883997991,1,0.00588399799057,18,4.44553078244,0.740921797074,1,1,2,0.760805100893,False,False,False,False,3976.27041,1987.9682,42.2304,2.55795384874e-13,9.23705556488e-14,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
1055,43,1,300,200,120,41.2224437397,108.77755626,37.5,146.27755626,True,146.27755626,146.27755626,1,True,0.905883997991,1,0.00588399799057,18,4.44553078244,0.740921797074,1,1,2,0.760805100893,False,False,False,False,3976.27041,1987.9682,42.2304,2.55795384874e-13,9.23705556488e-14,1.11022302463e-16,0,0,0,146.27755626,187.5,True,YES
1056,43,99,300,200,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.905883997991,1,0.00588399799057,18,4.44553078244,0.740921797074,1,1,2,0.760805100893,False,False,False,False,3976.27041,1987.9682,42.2304,2.55795384874e-13,9.23705556488e-14,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
1057,44,346,0,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.913816673115,1,0.0138166731148,33,4.42402000361,0.737336667269,1,1,2,0.772609864292,False,False,False,False,3812.50041,2244.2802,0,1.42108547152e-13,3.8369307731e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
1058,44,5,0,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.913816673115,1,0.0138166731148,33,4.42402000361,0.737336667269,1,1,2,0.772609864292,False,False,False,False,3812.50041,2244.2802,0,1.42108547152e-13,3.8369307731e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
